nohup: ignoring input
2651 204 0
7435 1355 1
1558 585 1
5094 829 0
3877 4188 1
4257 6299 0
2476 3463 0
1089 5796 0
1732 7178 0
6087 300 0
1994 698 0
298 2453 1
3703 5536 0
4438 7436 0
1166 3691 1
3159 2185 0
1377 5 0
4062 5175 1
3720 4588 1
5590 4299 1
163 2410 1
180 4165 1
1628 1860 0
3332 3412 0
4683 741 1
3143 3122 0
3035 6668 0
5015 4332 0
5049 313 0
2157 4585 0
1171 4569 0
3523 2943 1
2755 7401 1
5294 1699 1
3859 793 0
923 1959 0
7196 2618 1
6917 2017 0
607 4958 1
1921 6122 1
3523 3615 0
2153 7049 1
6156 4855 0
4940 3233 1
310 2979 1
3970 2440 1
7009 5394 0
3506 2425 1
7297 4766 1
220 4743 0
2680 7027 0
5391 1813 0
1033 6706 0
7408 7443 1
2162 3900 0
531 4102 0
5642 439 0
5006 537 0
6871 462 0
4561 7004 1
6504 6959 1
2439 5433 0
6180 6872 1
5910 5836 0
2040 4240 1
6584 2388 1
3526 6994 0
649 2648 0
4076 2600 0
6238 5617 0
208 7299 0
4671 6661 1
1928 1937 0
609 3416 0
424 2701 1
5306 1244 0
6268 1026 0
5854 592 1
5873 1618 0
2847 369 1
6190 624 1
3966 4466 1
2749 4777 1
5104 7408 1
423 6537 1
3877 6799 0
876 4582 0
3379 4551 1
1250 6639 0
882 630 0
4817 5997 0
2251 828 1
3686 1793 1
6902 4406 1
7092 4254 1
3390 6716 1
438 5830 1
3105 7018 1
6739 6971 1
6137 178 1
5264 4268 0
4558 5614 1
1332 6579 0
4308 5483 1
2717 1883 1
1043 2615 0
4654 726 0
7115 6310 0
5223 5056 1
639 5950 0
4380 1785 1
174 4881 1
537 5672 1
6486 1016 0
4653 1501 0
3147 4281 1
2507 5745 1
725 6794 1
5219 655 0
3366 7444 1
3536 6914 0
6791 5546 0
2057 2613 0
4516 2251 0
6125 556 1
5879 3992 0
5147 3347 0
1689 3279 0
2787 6120 0
6917 6307 0
3857 6807 1
2114 1643 0
3015 388 1
6257 3055 1
1507 4361 0
1332 2019 0
611 5128 0
3530 7144 1
5333 2856 1
7112 6489 1
4737 290 0
1985 837 1
1920 2323 1
1799 6981 1
5455 6619 0
6928 6077 1
2275 3794 1
604 1975 0
7335 377 0
2235 857 0
3096 7135 0
5284 737 1
4574 957 0
5370 2716 0
4591 6297 0
794 6295 0
6137 4075 1
5350 6017 0
6885 602 1
5927 5416 0
7462 345 1
7229 3776 0
2316 7110 1
5210 3777 0
1532 4700 1
5739 5909 1
1888 2819 1
2679 3206 1
3412 3804 1
5270 11 0
6251 3557 1
1872 4245 1
6881 1800 0
7340 1857 0
5243 2415 1
3292 1883 1
3368 7300 0
6826 1521 0
7010 1437 0
2710 7393 0
896 1647 1
183 1463 0
1361 1729 1
909 4474 1
4772 5971 1
5118 5016 1
6051 5393 1
5457 6353 0
962 6538 0
2244 4630 0
4879 559 1
2003 4104 1
4399 801 1
1104 4667 0
2310 2142 0
5984 1389 0
2722 1938 0
4554 3863 0
6334 5159 0
5203 1276 0
6788 3543 1
2370 4677 1
6467 1789 1
5453 6555 0
1596 6788 0
2127 51 0
1562 3056 1
2033 3764 1
1014 663 1
4960 2577 1
2181 7377 0
7253 3762 0
4551 1363 0
4143 4846 1
5783 5205 0
4996 931 0
3216 6326 1
1795 6253 1
1298 2754 1
1205 666 1
7483 2990 1
5426 3848 1
1130 7336 0
633 5848 0
4312 2981 0
3590 6831 0
7214 906 0
4876 6460 1
6122 1712 1
1468 2577 0
1910 3776 1
3514 1136 1
6945 672 1
6817 3486 0
597 6986 0
4542 1725 1
6302 7082 1
440 1873 0
4185 5575 1
2192 7480 1
3548 3688 0
4521 2850 1
1082 7368 1
6591 1753 1
99 3814 0
6927 1566 0
2617 5383 1
1529 1754 1
3221 347 0
4560 1907 0
5813 6963 1
4744 3270 1
1213 4989 1
1030 3923 1
653 994 0
7228 3067 1
3885 3455 0
6804 6498 1
4511 6132 1
5570 4086 0
3394 5774 0
951 916 0
5994 2295 0
6428 256 1
4439 6221 1
6362 4314 1
4488 5540 0
4737 475 0
694 4112 1
4440 2858 0
4777 6602 0
3900 4812 0
1686 7389 0
4671 7103 0
4813 3946 0
2560 6953 1
6064 1988 1
4838 7398 0
2155 5349 1
5695 1341 1
6444 3204 0
2938 4301 0
3164 5285 0
4223 5495 0
7444 4816 1
3779 116 1
4060 1956 1
45 1023 1
1378 3331 0
4359 2252 0
6079 2879 1
1326 6533 1
7379 6095 1
2662 3008 1
4709 1131 1
3569 6540 0
7014 3352 0
2749 2326 1
6333 3328 0
474 2402 0
226 2093 0
1576 3707 0
1967 1251 0
6923 653 1
3759 5950 0
6869 5040 0
6656 1149 1
6420 3022 1
4506 4724 1
1058 5285 1
2787 6273 0
4663 7019 1
3348 4123 1
3199 5064 1
1370 6648 0
753 7163 1
4204 1312 0
4414 2243 1
1157 1432 0
6394 1823 1
2086 5518 0
4617 6940 1
4513 3645 1
6859 1094 0
3460 3913 1
6190 2180 1
1718 2155 1
5544 4151 0
6850 1090 1
4329 611 1
6480 6350 1
3875 3233 1
7154 5394 0
980 3687 1
1257 6420 0
3318 4621 0
1008 3643 0
4899 512 1
221 256 0
7209 4506 0
6062 3317 0
5226 3988 0
7195 6709 0
5792 5913 1
1648 129 1
7128 6375 1
1485 128 0
1566 320 0
6221 6867 0
5219 5020 0
4598 5389 0
7495 5288 0
2229 1954 1
173 171 0
7303 5679 0
4514 3553 1
4691 1387 1
6215 7043 1
1299 6286 0
3449 6073 1
397 1519 1
6858 2933 1
1661 2579 1
1333 2196 0
3147 882 1
698 4823 1
3094 7184 0
37 6118 1
515 1315 0
4072 5456 1
7107 4289 1
5927 6214 1
514 6653 1
3382 1500 1
1014 4883 0
1297 872 0
6882 1122 0
1634 2054 1
4805 5097 1
6523 619 1
2608 4530 1
7289 5775 1
4483 5640 1
6758 780 0
7179 171 0
5017 2633 0
5123 2218 1
286 7456 0
1527 4782 0
1766 3628 1
5453 6622 1
7347 3555 1
7207 3062 0
5926 4969 1
3885 5534 1
4232 2262 1
2537 6967 1
4187 967 1
1697 378 1
4392 3435 1
6173 1827 0
6921 3606 0
4941 5153 1
1311 4162 0
2171 2546 0
5749 5775 0
3980 1590 0
5572 5460 0
6181 1402 0
6728 2442 0
5346 167 1
5134 1346 1
6025 1553 0
697 2407 1
5458 6265 1
6835 6976 1
3743 3759 1
6009 4912 0
2723 4104 1
5841 780 1
2698 3541 0
6581 2042 0
5429 1382 0
4890 1962 1
5729 2416 1
566 2578 0
5476 4471 0
2997 1637 1
3956 3262 1
945 4284 1
888 7381 1
214 6997 1
4433 5280 1
3429 5811 1
181 2341 0
6333 9 1
5283 1977 1
2471 6784 1
6237 3239 0
6875 6132 1
1063 5150 0
3465 1939 0
664 2995 0
3722 1750 0
4741 7312 1
3628 7024 0
6401 4541 0
4568 1164 1
2834 1978 0
5026 3613 1
4513 2069 0
3764 5619 1
5535 6145 0
391 3201 0
6415 5975 0
6311 1679 1
2048 3227 1
1798 6085 0
5569 1148 1
1498 1196 1
1837 2564 1
7001 6679 1
5314 3432 0
2495 6760 1
7096 3795 1
6619 5700 0
6103 2868 0
1597 4647 0
3187 536 0
5302 5426 1
6859 5259 1
3864 2052 1
4749 4523 0
4023 349 0
5917 6630 1
5355 6095 0
5328 332 0
6211 2197 1
686 1429 1
2821 6457 1
5896 1141 0
2583 24 0
888 3398 0
4344 4517 0
5200 2297 0
3804 222 1
4624 1486 1
3727 1292 1
7138 567 1
1610 480 0
1739 3233 1
3007 7494 0
2167 6013 1
3341 3675 0
3108 24 0
3102 4024 0
6466 4670 0
5127 6183 0
4707 4708 1
6657 6560 1
3535 2528 1
4987 2781 0
1293 3734 1
3260 6932 0
4503 6506 1
5038 4475 1
2444 3412 1
4876 3714 1
4060 4837 1
1238 2558 0
211 384 0
5899 1918 1
2804 1446 0
2462 1954 1
440 2920 1
3256 4040 0
4555 6917 1
1344 6533 0
2849 3377 0
3683 638 1
2213 2343 0
3659 5507 0
4891 986 1
5334 6510 0
1199 2708 1
4829 6004 1
2418 3280 1
7301 258 1
3899 5 1
524 3273 0
6391 3041 0
5188 5677 1
443 5096 0
554 1934 1
4738 1675 1
5935 3798 0
644 4613 0
6126 2789 1
2241 5385 0
4742 2763 1
2930 3635 1
3083 7363 1
536 5039 0
920 2581 1
1280 4517 0
7057 5620 0
3299 5353 0
5089 1629 0
1349 5640 0
413 2305 1
3258 1322 1
273 89 1
3845 866 1
2223 3416 1
1088 6815 1
3187 5221 1
3131 6638 0
5636 4602 0
860 2064 1
5947 7129 1
1650 4181 0
4600 7370 1
1611 6565 1
4061 186 0
6875 6215 0
5479 2785 0
2222 2549 1
5605 4581 0
7309 4605 0
385 6709 1
3098 2682 1
2818 4432 1
6045 4985 1
1811 147 0
2348 4452 1
3991 6350 1
4752 3142 0
5456 3369 1
186 748 1
5822 1512 1
1922 4979 1
520 798 0
6560 2693 1
6145 633 1
6845 668 1
1532 1314 1
6238 3624 0
4595 824 1
31 2677 1
4944 2455 1
6542 1084 0
6767 4710 0
6801 3883 0
5169 5782 0
2890 7348 1
6665 3202 1
313 5416 1
5521 3312 0
1701 1343 0
4630 3679 1
1444 177 0
5681 2340 1
1226 3287 1
6770 6269 0
2105 4737 1
786 3131 1
3395 2112 0
1780 6857 1
1705 1679 1
3448 2229 1
4942 6501 0
4774 4075 0
4277 3481 1
5667 6974 0
2462 1596 1
2583 7415 0
2865 3919 1
2788 3670 1
157 1910 0
1951 2783 1
3630 2951 1
5330 4773 0
4956 3029 1
4259 3691 0
910 4794 1
1552 2353 0
6568 5957 1
4910 1245 0
4160 5880 0
517 5102 0
1826 463 1
366 2233 1
6063 338 1
1535 1915 1
6802 4769 0
2650 7258 1
4620 3988 1
6165 2540 1
552 547 1
3467 2415 1
1589 3053 0
5510 3862 1
6772 1841 1
6821 6911 1
167 2177 0
2487 4824 0
615 7377 0
5917 1540 0
1194 4045 0
1180 1034 1
5581 5298 1
3950 437 1
1045 1728 1
7334 6447 1
7136 3057 1
4467 2657 0
1044 6690 0
4895 1032 0
315 3766 1
6594 7053 0
6950 2412 1
7232 4146 1
1480 7474 0
4771 1551 0
5260 7285 1
7084 805 0
99 3743 1
973 5119 1
4041 6359 1
3771 3165 1
3050 5230 1
4112 497 0
2111 5158 0
6177 1816 0
89 62 0
2245 6495 1
825 3106 1
1696 152 1
1739 892 0
2326 6356 1
6523 4972 1
3274 6952 1
2653 1396 0
4992 1037 0
3018 921 0
794 3298 0
6425 100 1
1585 1499 1
90 124 0
1469 5207 0
2467 1437 0
5903 4866 1
5042 806 1
6256 7161 1
3881 4305 1
7305 4802 0
1650 1333 1
1048 7278 0
1063 3620 0
2153 521 1
5404 3022 1
1958 191 1
564 6811 1
1872 2602 1
2622 7032 0
3591 3084 0
1738 1197 1
6667 6407 0
3254 6147 1
416 6366 0
3077 1045 0
6822 2580 1
2397 1018 1
4122 5992 1
3127 5912 1
3671 7109 1
2461 70 0
1411 5717 1
1935 3964 1
3673 7175 1
65 6249 0
4314 1165 0
1961 1142 0
7332 3321 0
6298 1617 0
139 7215 1
5427 4744 1
1052 6392 1
5980 355 0
3750 4446 0
2481 3923 0
6180 7144 0
986 1438 0
2994 2541 0
3133 6099 0
4981 2504 0
993 5332 0
2501 5853 0
6577 6867 1
367 146 0
3056 6216 1
5672 1191 0
1872 6380 1
995 3906 0
3555 7225 1
505 1440 1
3055 873 0
4820 5910 1
6796 3582 1
2318 594 0
3415 5883 1
6335 7363 1
2912 4929 1
6379 4071 0
5703 6600 1
5777 6166 1
1796 3768 1
1564 674 1
1911 3946 0
2354 4160 1
6066 3050 0
2088 2508 0
4714 2776 0
5814 3020 0
1888 4959 0
6939 3402 0
4401 2751 0
6223 5259 0
1525 679 0
1680 3852 1
1869 4711 1
796 2546 0
4554 4632 0
1432 5674 1
920 1107 1
6769 6043 1
6780 5247 1
227 2390 0
239 49 1
7116 6489 1
5359 2542 1
310 2449 0
3171 3932 0
6411 4983 1
6162 223 1
1796 595 1
332 4959 0
687 3784 1
1580 1496 0
1190 689 0
657 1243 1
5632 6324 0
3405 2818 0
747 3845 1
4946 1335 0
3469 4995 0
6464 7159 0
5040 2913 1
2180 1252 1
4263 4635 0
6400 5765 1
6657 6225 1
5661 2010 0
7445 7083 0
6710 6699 1
1727 1332 1
415 7476 0
2923 5368 0
7433 5207 1
6522 6701 0
2215 2245 1
4579 2381 1
5485 3337 1
5473 4118 1
4325 6386 1
2520 578 1
4072 2974 1
542 4065 0
1029 7105 0
6684 1385 1
6104 2921 0
5226 7034 0
3332 2411 0
6168 2062 1
1669 745 0
3318 2027 1
3527 4821 1
3699 6205 0
1894 1321 0
852 1869 0
6888 2412 0
2253 7173 1
7459 1221 1
7084 317 0
5763 3606 1
71 4386 1
567 3257 1
5647 2836 0
5395 4846 0
543 5959 0
4482 3911 1
1714 402 1
3028 706 0
5932 6237 0
2896 5856 0
1516 552 0
7168 5479 0
2116 1269 0
6713 3917 1
1902 813 1
1838 4293 1
2684 1061 0
5379 5829 1
1514 2698 1
5692 6218 1
2739 6106 1
822 1010 1
2337 436 1
4044 3444 0
5529 2643 0
4156 4735 1
5125 2505 1
23 2761 1
3557 4769 0
761 5128 1
6899 5303 1
7324 4640 0
2957 657 0
2251 6602 0
3824 6289 0
648 629 0
591 1480 0
5220 294 0
6422 7235 1
7167 5673 1
3283 3405 1
4917 2426 0
4793 1481 0
3832 2246 0
5563 5802 1
6030 7238 0
2130 427 0
1771 5196 0
6902 2121 1
1321 5948 1
7364 6954 1
7375 5173 0
2304 2947 0
3359 3413 0
153 734 1
3625 7492 1
3553 1532 0
3920 5398 1
5311 1192 0
3031 5372 0
1953 1880 0
4025 30 0
3778 4210 0
6329 4043 0
2459 2649 1
97 5925 0
5450 2075 0
286 2891 1
1235 4749 0
6828 3617 1
1906 3774 1
6474 6217 1
6253 4025 1
2386 6141 1
7162 6847 0
6318 3149 1
6739 6525 0
1284 1260 1
5100 6109 1
7026 5187 0
3323 1500 1
6076 1463 1
5109 3490 1
3885 6439 0
2462 5809 1
951 4925 1
5236 4017 0
4699 762 0
4822 3358 1
6239 2452 1
3127 1410 1
1001 889 1
7381 77 0
3219 2969 1
232 6653 1
2681 3618 0
6168 4203 0
4571 7225 1
3618 433 0
2759 1719 0
6021 4482 1
703 3099 1
5998 4910 1
2965 4997 1
3295 5455 0
1930 6193 0
3243 4336 0
3320 2821 1
2966 5006 1
3186 6457 0
5507 1937 1
5988 5775 1
820 1092 0
6555 2125 1
3300 6961 0
1720 2124 0
4584 2014 1
6712 2268 1
5841 1956 1
6699 5011 0
290 5539 0
339 5449 1
5756 716 0
1727 6977 1
20 3071 0
3481 4275 0
837 3057 0
6000 3327 0
7342 7392 1
696 429 0
6238 7366 1
894 5467 0
304 7419 1
6247 6584 1
6254 3985 0
276 5609 0
4687 6057 1
5478 7200 1
569 5197 0
878 7445 1
6379 987 1
3044 5764 1
1680 4552 1
5484 7139 0
7147 5797 1
1637 5552 1
6595 3884 1
6226 5072 0
6569 2730 0
2859 2107 0
4689 6964 0
4252 5127 0
1053 1291 0
7495 3601 0
4248 524 1
2763 6897 1
5697 1286 1
4797 3398 0
3638 678 1
5734 2024 0
2210 2742 1
1845 875 0
2346 1663 0
7273 3837 1
1054 6578 0
6721 2276 1
7407 5868 1
6646 6189 0
6643 2627 1
4033 4352 0
577 917 1
174 3025 1
966 5202 1
1101 4370 1
1352 297 1
173 4405 1
4544 70 0
1109 5857 1
1738 4272 0
2638 2519 1
302 7120 0
339 4079 0
4194 4909 0
46 1602 1
3456 2721 0
4131 6029 1
2991 4095 1
2202 2068 1
1698 2200 0
4364 5446 0
7307 3899 0
1758 318 1
1560 4957 1
4931 3276 0
5734 3238 0
6431 4371 1
2816 5039 1
6777 1085 0
5924 3891 1
3157 6601 0
4602 816 1
6704 6291 0
5074 4516 1
822 6382 0
2359 2402 1
115 3851 1
4753 1363 0
4373 5101 1
6609 2660 1
4378 6752 0
3927 5641 0
1940 3827 0
7466 2592 0
7192 2972 0
1621 1770 0
660 5645 1
6305 3471 1
6362 7142 0
4631 5699 1
1368 2038 0
4667 3287 0
5491 1045 1
3822 7490 1
3920 2221 0
7443 1742 0
3973 171 0
3510 4866 0
7449 6885 1
7002 1951 0
1027 5528 1
2695 294 0
1080 3498 1
4229 541 1
2545 869 1
2476 2209 0
756 3533 0
6527 129 1
5911 2176 1
3706 3580 1
3103 3790 0
3830 6589 1
4277 3503 0
4516 6679 1
6630 4111 1
435 2953 0
6792 4740 1
7495 4520 0
6492 1887 1
2433 2274 0
1627 6678 0
5292 7349 1
62 5577 1
1964 3530 0
939 820 0
2931 4802 0
5147 6036 0
3346 1563 1
3177 3146 0
4110 3801 1
2874 2953 0
6129 6556 0
2744 6773 1
1566 434 0
2783 5892 1
5527 12 0
5911 5976 0
6398 5393 1
5193 5031 1
4645 6774 0
1469 6004 0
509 1646 1
6784 7256 0
3997 5387 0
2330 979 0
6896 3904 0
2861 2266 1
2876 3504 1
2216 2437 0
359 504 1
6011 3463 0
2443 2733 0
6030 2259 0
548 6756 0
6249 1098 1
4013 4759 1
5041 4332 0
6230 5935 0
4849 129 1
4606 4175 0
7445 5460 0
6369 1398 1
7268 3764 1
4659 1996 1
1006 6622 1
5885 2701 1
1469 2887 0
2835 4253 0
7137 6313 0
5709 3928 1
6502 5112 1
7182 5532 0
6832 848 1
6888 2755 0
6369 2485 1
6450 450 0
4660 6421 0
270 5955 1
5188 6081 1
2084 2391 0
6617 1891 0
6406 6503 0
1362 2290 1
5617 5204 1
5543 2480 1
2152 340 0
833 6314 0
4809 4194 1
5611 4345 0
6767 2480 1
4364 1985 0
5130 455 1
4414 3757 1
2158 69 0
2553 1718 1
2331 4031 0
2701 1087 0
3905 6243 0
5750 1490 1
6276 2305 1
5927 7437 0
205 2525 1
4002 3187 1
4685 612 1
4569 1374 1
4805 3632 0
1533 721 0
6932 4985 1
717 5831 0
6884 1398 1
2437 7457 0
2706 1374 0
1978 4658 1
842 7418 0
6363 6634 0
973 5824 1
2527 4413 1
3315 6168 1
6428 5209 1
551 3042 1
702 3633 0
6180 6454 0
5278 1395 0
1421 4005 0
3103 5902 0
5269 5990 0
556 642 1
900 6572 1
4969 7463 0
2227 1436 1
147 1843 0
3722 3072 0
3951 6947 0
971 1940 1
1857 1372 1
4509 4804 0
6338 3968 1
941 6825 1
950 4898 1
4332 3372 1
505 2061 1
7279 5673 0
2968 6661 1
1875 3231 1
4381 5759 1
1669 5379 0
6745 2505 1
3302 1715 0
3119 2305 1
3563 3284 0
5963 3416 1
6791 44 0
6972 6540 0
6806 7237 0
3667 4188 0
6009 4904 1
6045 3712 1
678 1421 1
2271 5693 1
4776 1133 1
4552 2153 0
2732 798 0
530 3454 0
4685 445 0
7231 7021 1
4424 2325 0
4061 923 1
3395 5900 1
2120 4042 0
1130 7064 0
1025 190 1
393 6245 1
6984 45 0
1346 6712 0
6415 4888 0
1575 7262 0
7125 4146 0
6338 2972 0
4033 3565 1
3878 2637 0
1083 4289 0
5594 1173 0
2900 40 0
4348 3162 1
3783 1117 1
1650 5471 1
3534 203 1
6882 2345 1
3457 6920 0
