nohup: ignoring input
4424 6012 1
5504 2704 0
5676 1268 1
5150 2429 0
4235 1892 0
243 5978 1
5037 5279 0
6227 4825 0
5041 3262 1
6153 4026 1
4671 2512 0
2683 1676 0
5331 2284 1
5004 2904 0
4205 885 0
2714 2437 0
2690 1766 0
5589 598 0
1069 5053 0
3918 7394 0
5969 6855 1
3925 6992 0
6241 2480 0
2381 1516 1
4552 7327 1
3435 1453 1
3646 3328 0
4834 7262 1
6534 4398 1
3323 1627 0
3693 1655 0
5801 4494 1
1719 3546 1
3617 2526 0
473 2158 0
6583 5391 1
5298 4761 1
4739 4194 0
5313 225 0
3669 2336 1
3421 7143 0
4158 629 1
2916 1329 1
2682 3136 1
5852 1841 1
661 264 0
3525 5153 0
5487 5448 0
4380 3771 1
4551 3879 0
7317 4865 0
4153 4386 1
7363 6057 0
69 2070 1
2053 1422 1
6165 3958 1
6714 7394 1
4262 576 0
5209 5117 1
3669 7300 0
1884 3145 0
7380 5901 0
1774 3751 0
6543 4033 1
2567 3337 0
5183 3772 1
5327 1210 0
3148 7412 1
5588 5387 1
3967 3490 1
1667 161 1
7257 1891 1
1487 4861 1
2421 683 0
4211 7195 0
6241 6806 1
7277 1034 0
1190 1512 0
7027 7371 1
625 4602 0
3791 7305 0
7182 4922 0
6971 3390 0
2423 1519 0
7479 3259 1
4444 5520 1
6546 3880 0
3197 1460 0
3948 3309 1
7181 5542 1
7311 1958 0
2357 1665 0
6619 3496 1
666 4582 1
2389 6083 1
3205 6261 1
5960 483 0
2792 880 0
5142 4328 1
5162 4278 0
4289 6861 0
2187 4717 1
7461 1793 0
3456 1200 1
1727 609 0
4191 4049 1
6129 3394 1
2104 6956 1
5120 1225 0
2501 4360 1
4958 3189 1
644 7275 0
6405 5922 0
1271 3829 1
2736 5933 1
3342 3249 1
6443 4795 0
4377 2021 0
5861 2491 0
3163 1406 1
970 950 0
5583 5037 0
7064 3386 0
2855 4730 1
3163 5038 1
2259 4121 0
5340 5048 1
452 4091 1
3073 5608 0
4793 1793 1
5625 590 1
3596 6346 0
3398 5096 1
3228 3217 1
7188 1953 1
4737 2043 0
5663 6477 1
4988 6429 0
3157 2003 0
651 4426 0
6112 4854 0
6980 5678 0
2273 467 1
3118 5058 1
3114 5780 0
6777 3118 0
151 2380 0
6972 7096 0
1954 7429 1
4127 6570 0
1764 4938 0
6620 867 1
4754 7086 1
5929 5809 1
3930 1343 0
5371 4648 1
1212 6671 1
5403 1557 1
3667 1946 1
4401 4391 1
3864 3985 1
6196 7224 1
1025 5900 1
6510 4937 0
4201 620 0
1980 5081 1
5486 2604 0
5255 4366 1
2851 4754 0
2177 4828 1
243 3831 0
7358 7131 1
1254 5830 1
2367 2146 0
5031 742 0
3677 477 0
5846 1466 0
5570 683 0
1542 6407 1
1413 5503 0
3920 2617 0
244 2623 0
2764 4856 0
3381 631 0
3347 1572 1
2903 2646 0
5628 6100 0
7497 336 1
3956 7018 1
793 2206 0
595 5350 1
2813 4133 1
7491 3629 1
1863 158 1
4433 7201 1
1656 2221 0
7079 6271 1
7226 3717 1
633 5129 0
4389 834 0
2112 6388 0
708 7262 0
2249 3955 0
2926 3931 0
1121 921 1
4682 1921 0
803 2479 0
4537 2628 1
373 419 0
4458 7490 0
3740 5938 1
2240 6218 0
3425 1080 1
4254 5342 1
1415 7127 1
1737 100 0
5519 4721 0
4772 2722 0
3295 876 0
3541 1696 1
30 1981 1
1155 6472 0
4662 3129 1
5473 5069 0
4207 6166 1
3516 4524 1
4213 3366 1
3446 4931 1
880 4154 1
3450 6343 0
5206 999 0
3912 5744 1
4603 5922 1
792 1688 1
5350 5339 1
392 4608 0
147 1127 1
4814 3971 0
7435 5860 1
3075 6192 0
6987 1750 1
475 1415 1
7425 3469 1
4628 4485 0
1069 3838 0
710 4483 1
1147 3474 1
4377 4709 1
2395 3832 1
378 7006 1
5688 737 1
3689 5474 0
3548 4196 1
2503 4780 0
3875 6303 0
7360 5019 1
770 7426 1
6993 108 0
4102 4212 0
4853 3054 0
3154 5573 0
1430 600 1
4688 4482 1
3817 616 0
5068 538 1
4915 2994 0
5871 4813 0
2160 2644 1
7063 1083 1
3629 2981 0
2955 6538 1
2882 5454 0
1217 4652 0
5860 5643 0
5576 3954 0
1437 6166 0
7413 1653 0
3995 6488 1
3080 7296 1
901 3662 0
2468 623 1
261 1858 0
6064 1332 1
4070 7338 1
2897 5076 1
4033 2242 0
2712 1349 0
2965 7050 1
1129 121 0
4486 5570 0
762 6395 1
2301 3000 0
5872 663 0
4640 3404 1
1528 1400 1
3990 2269 0
6772 2259 0
4184 3094 0
4233 1854 1
5257 1114 1
4679 528 0
6453 6519 1
2189 2301 1
4048 5720 1
6137 6628 0
6767 1072 1
4831 5330 0
60 4862 1
118 5706 1
3786 743 0
3954 1633 0
2949 3927 0
930 7247 1
3551 634 0
7289 5016 1
824 5743 1
391 3085 0
2756 7316 1
5236 6097 1
4463 2855 1
6787 6964 1
1505 4480 0
1986 4733 0
915 4715 0
4960 4940 1
4922 5200 1
2370 5354 0
2677 6301 1
6355 4439 1
7198 790 0
2758 4151 0
5347 6192 1
2941 7484 0
2495 3257 1
6588 3971 0
7234 4034 1
2686 2214 1
2432 3991 1
2452 6856 1
1883 7171 0
2869 3772 0
3718 1243 1
1231 3320 1
2282 6944 1
6376 569 0
2212 2982 1
2208 3632 1
1990 6461 0
2408 5820 1
5089 3475 1
297 3321 1
1805 2805 1
597 2140 0
3806 5830 0
1254 4049 1
3730 2681 1
3917 6365 0
5054 7258 0
1593 6517 1
7461 5929 1
1383 5574 0
4217 1308 0
1159 4533 1
3345 616 0
3676 5003 1
5653 1852 1
5419 6922 0
1097 6177 0
1584 1647 1
475 6722 0
796 2075 1
3606 3562 1
2551 3889 0
5854 6337 1
595 3770 1
4823 1418 0
133 5996 0
6243 5684 0
1600 209 1
2284 6161 0
6329 5996 0
5254 1328 1
5424 3573 0
3191 671 0
3240 694 0
5889 4774 1
5933 1612 0
2928 2914 1
2213 4502 1
8 1372 0
6555 3730 0
793 5964 1
6866 1501 1
3426 3839 0
1544 730 0
521 3185 1
2167 2158 0
367 3953 1
791 6928 0
1972 4744 1
3009 3688 0
4605 912 0
7169 4748 1
5122 2048 1
6422 6244 0
6270 3482 0
2527 6786 1
1474 1204 1
4169 4850 1
915 5539 0
7186 341 1
7255 4589 1
5711 2688 0
2497 4721 0
7207 5672 0
757 2082 0
5452 6443 1
3938 1750 0
3789 2403 0
3984 972 1
483 4793 0
5921 1795 1
3236 6421 1
2944 1514 0
1896 4023 0
602 1705 1
4811 2687 0
2895 2881 0
7240 1522 1
3366 6741 1
4603 5366 0
6137 1976 0
2140 3837 0
1622 725 1
5346 6262 1
6008 1916 1
2036 353 1
2503 3438 0
4986 1067 1
426 3831 1
1338 4132 0
5541 12 1
544 4294 0
1367 3179 0
5953 5403 1
7482 5989 0
1704 760 0
3067 539 1
7093 1238 1
2504 163 0
5498 6530 0
5365 7218 0
3136 1704 1
6415 804 0
6706 3517 0
1081 2023 1
3642 1169 0
2327 360 1
4754 76 1
1023 5545 1
5297 4307 0
2840 4680 1
1801 121 1
5211 1858 0
5681 2317 1
742 4309 1
7479 7290 0
5020 7266 0
3870 6850 0
7357 7060 0
6286 4606 0
3971 3880 1
7345 4670 1
6298 3734 0
6466 2915 0
4566 251 1
3382 7416 1
6938 1657 1
6209 6972 1
1266 4416 0
6344 6825 1
3216 4350 0
3563 1032 1
1331 1031 1
2737 3743 1
4915 1140 1
2695 1504 1
2871 4164 1
5716 3730 1
2327 4627 1
1177 1606 1
1917 5651 1
3582 2555 0
4515 6661 1
6201 1777 0
1992 393 1
7063 603 1
6281 527 0
6486 5685 1
4259 6505 0
995 5371 0
4415 1745 1
6684 1673 0
416 282 1
1965 1556 1
3186 673 0
5532 5341 0
5695 724 0
6141 562 1
4824 3808 1
90 6607 1
3988 2100 0
1182 6252 1
1165 4195 0
7140 5464 1
6543 5465 1
3504 2121 1
681 3028 1
304 4517 1
7414 3395 1
2607 7349 0
4299 7403 1
1982 5038 1
643 6868 0
638 4173 0
403 1217 1
1365 4253 1
5012 5794 0
3586 210 0
3526 5010 1
6337 5328 0
3273 5031 0
918 4475 1
2269 4721 0
4120 7294 0
5274 5353 1
289 6329 1
3112 466 1
524 5776 0
1931 7429 1
6026 3559 1
2482 4642 0
5167 2836 1
3560 3829 0
606 5225 0
2570 207 0
1443 40 1
1948 3925 1
6496 7066 0
3910 988 1
1181 7290 1
3032 1803 1
3489 4924 1
3451 7381 1
5638 2831 1
3197 4028 0
1181 419 1
3124 826 1
1294 3409 0
4471 3451 0
4928 7174 1
465 3969 0
4400 2480 1
1521 822 1
1640 3529 0
4979 4172 1
332 4849 1
6044 513 0
152 2911 0
7197 1533 1
4761 4496 0
725 3795 0
7310 5796 0
1070 4173 0
1513 3847 1
1267 531 0
5341 2377 1
409 5959 0
5140 5510 0
272 1247 0
5084 4007 0
1369 3636 1
7173 7368 0
4657 5505 0
4211 407 0
7132 4084 0
6918 6393 0
4041 2548 0
4267 6610 0
6971 698 0
392 2003 0
4282 4634 1
4431 6892 1
4428 3221 1
4126 2017 1
6179 5983 1
4581 4906 0
845 6785 1
5842 6146 0
3105 3664 0
5288 223 1
5196 7486 0
6283 6606 0
6600 4137 1
2016 2874 1
4085 1577 0
6474 7387 1
6587 1885 1
313 3215 0
3386 59 0
6802 276 0
4082 7381 0
882 5228 1
183 1531 1
6056 2180 1
2142 4848 1
3138 3795 0
2201 1861 1
5123 5121 1
3456 4336 0
2564 2483 1
848 1148 1
6495 1918 1
4704 1505 1
3728 6681 1
5006 4273 0
5922 7363 0
707 3496 1
7414 6851 1
2865 3683 0
6337 3244 0
4298 721 1
2446 5999 0
6678 7194 0
5876 1248 1
6105 5592 0
3597 7329 1
2610 4828 1
3099 7397 1
4918 4936 1
1825 2607 1
6875 1937 0
3976 6762 1
3460 5238 1
6583 4648 0
5062 3665 1
832 6907 1
6055 2000 0
1734 3298 0
5801 5372 0
7015 2315 0
3445 5925 0
5006 1327 1
2936 6547 0
1499 4961 0
1618 4666 0
1177 1003 0
7446 6800 0
3881 6862 0
6335 4134 1
4136 2881 0
1790 5473 0
2359 562 1
91 1458 0
848 6047 1
2265 3782 0
7495 2462 0
5412 4757 1
4595 4355 0
747 7421 1
67 1180 0
2635 5478 1
4025 77 0
3202 2490 0
4954 4940 0
2292 948 0
6391 49 0
5698 6898 1
1423 4008 0
3515 5896 0
4254 5547 0
3606 5308 1
1814 5127 1
7363 4004 1
5333 4532 0
3626 6498 1
400 1302 1
2425 5829 1
7002 5649 0
5530 7033 1
120 633 1
390 2291 0
1011 5710 0
3280 3547 1
4882 5814 1
440 4879 0
7117 6196 0
5516 1830 0
502 274 1
51 1595 0
3089 3761 0
4749 7498 0
7415 814 0
7112 703 0
3030 6973 0
3724 1605 0
507 4279 1
5301 2210 1
6200 5473 0
3347 774 1
1607 3093 0
656 4256 1
6265 3907 1
6704 1163 1
1107 7135 1
0 1883 1
3524 1052 1
1038 2107 0
984 158 0
2648 4807 0
3621 4387 1
7177 7226 0
2897 6727 0
6921 4534 0
1658 4644 1
4554 3449 1
3057 2518 0
6434 4864 0
5116 2711 1
1810 1050 1
1927 2290 1
7243 6527 1
5403 1062 0
4401 2759 0
4081 622 1
3868 4442 1
5181 2354 0
925 6401 1
1261 670 1
2745 4057 0
3778 123 0
1666 2746 0
201 7454 0
4652 5269 0
4964 1441 1
5411 2389 0
5883 3594 1
704 775 1
1844 5102 0
