nohup: ignoring input
2181 4347 0
3543 4430 0
1772 7463 0
4236 1669 0
4758 1946 0
1023 6647 0
5303 7135 0
4263 1244 0
5942 1619 0
5167 4104 0
2513 6574 0
2526 398 0
6707 493 0
672 3557 0
7141 3292 0
7199 989 0
6444 613 0
5028 3510 0
4124 3037 1
1846 1863 0
4700 2313 0
5818 3450 0
4212 5513 0
3230 6512 0
5388 6803 0
2270 2602 0
7141 2113 0
3160 7143 0
5554 6131 0
2510 4469 0
2013 1005 0
3904 494 0
1988 4469 0
1307 5768 0
5131 4661 0
1257 432 0
7334 2370 0
4583 7135 0
4770 6856 0
6324 328 0
4410 5928 0
5383 2882 0
7349 5509 1
237 4447 0
962 847 0
3380 4695 0
1636 2500 0
1106 2271 1
6112 2202 0
3693 3647 0
568 7313 0
4867 140 0
6675 2162 0
5361 2221 1
6827 4435 0
2845 212 0
5921 2705 0
2752 3662 1
2126 4670 0
1494 5814 0
1067 2716 0
696 3081 0
7283 4358 0
5763 5845 0
984 4801 0
7231 6436 0
5596 4440 0
2475 4901 0
3225 5644 1
2547 2155 0
3612 5834 0
1179 6659 0
6666 1830 0
482 442 1
3132 1581 0
2409 6307 0
4142 79 0
4857 2202 0
3842 2595 0
5337 561 1
4679 6579 0
5311 2104 0
1023 4728 0
2100 5460 0
5327 6145 0
3086 3461 0
5922 1044 0
6786 1903 0
2804 1316 0
521 3412 0
1077 3312 0
4741 2441 0
41 3790 0
2133 3865 0
2401 5827 0
4331 2935 0
5785 4413 1
3336 3283 0
5103 6230 0
1663 6891 0
1282 4308 0
42 2649 0
976 3034 0
4371 1627 0
2586 5843 0
5399 832 0
4697 1910 1
6781 3538 0
216 2157 0
4249 1059 0
7466 3655 0
7110 1097 0
4002 3405 0
4887 3832 0
4374 3982 0
1145 4115 0
7143 4550 0
4033 7305 0
7411 2640 0
4349 727 0
293 4959 0
4640 2304 1
4370 4434 0
277 4859 0
5033 3419 0
4307 5996 0
6880 22 0
2547 6155 0
6175 2767 0
6589 1581 0
2774 4777 0
1702 5685 0
2243 3293 0
6257 3714 0
2524 2478 0
4454 2402 0
42 6018 0
1127 476 0
1372 4578 0
5135 5202 0
1257 1949 1
2322 946 0
6595 5372 0
1972 173 0
1173 6599 0
4020 4686 0
124 4530 0
1829 3644 0
4971 3969 0
6166 4821 0
2080 7066 0
3700 5952 0
3081 6968 1
3556 2882 0
6219 2059 0
7110 4343 0
3348 2788 0
1850 7404 0
6158 1091 0
2784 4485 0
6161 5128 0
1482 3321 0
6115 4989 0
6170 3183 0
4485 4715 0
86 2097 0
3162 4243 0
2019 5798 0
5720 3681 0
2612 6677 0
1813 3466 0
5796 1595 0
5890 2343 0
1971 2359 0
327 2646 0
1769 6275 0
51 5496 0
3139 2584 0
2243 6052 0
1737 4286 0
1324 80 0
3286 869 0
3932 5793 0
4484 5467 0
6666 7150 0
3077 6059 0
2446 6574 0
5115 2280 0
2971 1471 0
4442 3668 0
3463 6207 1
7496 1215 0
3193 6671 1
4249 4807 0
7377 1205 0
2189 6208 0
4276 6372 0
2041 2022 0
5475 5411 0
2500 4181 0
4796 7082 0
5475 3305 1
1408 6765 0
1365 5862 1
2984 3178 0
5530 85 0
7423 3450 0
628 3018 0
7393 5253 0
5387 3545 0
3023 5618 0
3490 2503 0
277 725 0
5390 1384 0
1033 3716 0
4146 2299 0
4862 826 0
4878 547 0
1683 641 0
2936 6539 0
1353 6427 0
6021 6397 0
2685 4073 0
5222 5770 0
7332 6463 0
3433 1185 0
4643 3188 0
650 3566 0
2529 1732 0
6879 7408 0
6225 3686 0
7137 2152 0
417 4373 0
2997 1271 0
238 3243 0
2184 5577 0
6645 5236 0
4378 36 0
259 5809 0
403 827 0
3667 7473 0
3255 3243 0
3873 3192 1
1633 6439 0
7096 6958 1
5632 6019 0
4089 1195 1
3384 4317 0
4528 5024 0
7172 5230 0
4668 4482 0
7360 2631 0
3630 2405 0
4870 1851 0
3151 3558 0
2259 5715 0
6618 3927 0
1247 259 0
2551 4659 0
4365 3003 0
1372 3468 0
7083 7292 0
713 1436 0
4620 1644 0
4739 2699 0
6422 7461 1
3251 3502 0
7252 6821 0
5837 5369 1
2565 6347 0
7048 380 0
3238 1637 0
3729 5395 0
3471 5128 0
2101 5829 0
7174 1966 0
1002 4316 0
6457 6811 0
6124 4789 0
6493 3558 0
227 2852 0
4988 5562 0
5419 3095 0
1959 3374 0
3094 807 0
3891 4787 0
6585 3316 0
5802 1143 1
6116 977 0
2863 1957 0
3579 3526 0
1960 4715 0
3836 2372 0
6594 5241 0
2304 2013 0
5752 6468 0
1056 6056 0
593 334 0
193 1379 0
4769 2902 0
7344 4794 0
1102 1298 0
6027 2027 0
6330 5999 0
889 1701 0
6166 7026 0
4143 2313 0
6291 6113 0
7038 3322 0
7362 2334 0
6834 5567 0
2541 1652 0
1775 4009 0
2833 7286 0
156 4389 0
5214 3361 0
2257 5033 0
6379 6659 0
5620 3536 0
3168 7057 0
467 873 0
958 5994 0
5158 5524 0
6651 2425 0
318 1299 0
3580 2016 0
5588 6302 0
5033 5342 0
954 6969 0
5739 7143 0
5942 6162 0
5925 7204 0
236 6779 0
6008 5527 0
7179 2053 0
7337 7229 0
6198 6951 0
5454 2690 0
3710 1756 0
4008 2690 0
6353 3510 0
1123 1356 0
4721 1176 0
4885 6804 0
2704 3692 0
4636 1848 0
4182 5519 0
1563 1595 0
3375 5384 0
7254 5035 0
3348 4700 0
5416 1909 0
2731 6641 0
6417 4200 0
7119 221 0
1986 6822 0
5028 6756 0
2750 773 0
6449 2043 0
1530 2060 0
6596 505 0
4258 801 0
6301 4312 0
5971 2625 0
1424 1638 0
1811 1956 1
1469 3373 0
756 3486 0
2445 1835 0
1566 1050 0
1024 581 0
1072 4760 0
3769 1509 0
5594 6968 0
6520 204 0
1161 4108 0
2066 4694 1
4023 5656 0
1963 3462 0
5885 7379 0
3944 1237 0
100 5920 1
365 2425 0
1926 4954 0
1121 3588 0
3645 3153 0
2151 5699 0
6903 4617 0
1745 4209 0
2963 1494 0
335 53 0
7254 4699 0
6911 1080 0
6945 1755 0
5688 3128 0
2375 6228 0
983 3067 0
3567 6194 0
2136 4664 0
1851 1791 0
3881 1588 0
7134 3037 0
2789 6315 0
4459 4786 0
3655 7136 0
3177 4568 0
3515 3782 0
1152 6889 0
871 6608 0
3146 787 0
5965 5049 0
6837 1743 0
2898 4131 0
2350 5053 0
3103 6729 0
4515 5080 0
493 7259 0
1560 2847 0
2019 1831 0
3762 4224 0
4068 52 0
1900 1329 0
4352 2110 0
3543 4956 0
2390 4950 0
7129 4711 0
2898 1426 0
919 6479 0
7027 1133 1
4905 195 0
2661 310 0
2431 6691 0
4146 3916 0
142 127 0
3492 1765 0
734 4651 0
190 6183 0
1279 6308 0
543 1629 1
6121 3771 0
257 1040 0
6420 6315 0
4751 1712 0
4563 2406 0
2839 1282 0
3978 1680 0
1311 7259 0
7442 1915 0
3677 5555 0
2528 6587 0
1159 3050 0
2945 5827 0
3280 6582 0
4055 1732 0
1195 5839 0
5254 3716 0
6295 6894 0
1305 1930 0
4759 2905 0
4195 7422 0
693 5238 0
4795 2170 0
5373 977 0
6356 6909 0
6129 2427 0
7003 6499 0
267 6423 0
2893 682 0
2304 3248 0
5137 4417 0
850 456 0
7011 6058 0
6814 6186 0
1700 5613 0
3240 2032 0
6699 4301 0
6046 1962 0
2995 5845 0
5911 4237 0
1511 816 0
2451 6519 0
7095 7407 0
6301 1791 0
1582 4173 0
4211 1033 0
2785 7138 0
3841 520 0
3485 2708 1
5763 5477 0
5637 4969 0
3043 4715 0
3553 5411 0
6075 3716 0
4095 3862 0
4975 1471 0
7281 206 0
3304 5534 0
4569 105 0
6498 4752 0
2282 4983 0
741 3499 0
3205 5204 0
6062 6503 0
4593 4092 0
6365 4961 0
5084 2624 0
2672 6598 0
3251 5920 0
3884 6883 0
3445 621 0
5677 5681 0
3278 3941 0
5781 1223 0
7126 727 0
6461 4104 0
6202 7040 0
3460 2105 0
4257 6334 0
3242 362 1
3411 5132 0
1468 6349 0
1843 6763 0
3958 1226 0
5103 773 0
3091 1247 1
5896 4181 0
1607 3741 0
7436 6065 0
1290 6087 0
2266 4669 0
1121 6377 0
5101 6538 0
3445 5907 0
6713 5803 0
4428 5470 0
2559 5005 0
5709 1756 0
3776 4830 0
5830 4111 0
2356 2285 0
4326 401 0
5903 4761 0
2186 6464 0
6083 7304 0
5198 6559 0
7015 6370 0
2022 1915 0
689 5602 0
6516 6555 0
7301 6100 0
1463 7088 0
5491 2594 0
5951 5881 1
1844 6089 0
3695 2217 0
1472 5244 0
4796 2127 0
1826 1889 0
7338 3342 0
2131 2021 0
2106 3203 0
3299 4745 0
3813 6329 0
3197 4930 0
5381 1064 0
4220 5073 0
4766 4876 0
3346 301 0
7015 764 0
2592 4240 0
3029 181 0
5686 2541 0
5559 588 0
1014 5185 0
3645 4022 0
6548 3660 0
6990 6927 0
6533 345 0
2462 2437 0
6058 4282 0
5701 4477 0
2112 2142 0
6789 3661 0
7018 5864 0
5418 5663 0
2894 2278 0
6425 1312 0
5360 6664 0
5878 6926 1
2786 3573 0
553 2579 0
5964 7288 0
1977 6077 1
271 1600 0
2590 6921 0
249 2526 0
4555 2224 0
2205 5918 0
4514 6022 0
5750 791 0
3622 2946 0
3075 6872 0
5933 5359 0
3635 200 0
3928 6727 0
638 4996 0
3666 6279 0
1319 7435 0
3043 4944 0
4384 3622 1
1316 1584 0
6577 4599 0
3724 3306 0
1940 33 0
5985 759 0
645 2288 0
6814 1801 0
5688 1659 0
2990 3839 0
3479 801 0
4592 4472 0
5111 5798 0
1844 1565 0
3552 7206 0
589 7085 0
7480 3236 0
5391 6329 0
6010 900 0
6060 3935 0
6860 602 0
6639 145 0
2954 798 1
3958 1527 0
1101 3489 0
1597 4825 0
3045 5165 0
2133 6733 0
1187 2237 0
7084 1897 0
7409 2673 0
3146 1295 0
254 3068 0
2065 2190 0
2348 5073 0
176 3840 0
5140 5104 0
1772 4173 0
359 805 0
3648 5326 0
3720 2119 0
2263 2838 0
5809 3441 1
798 2372 0
327 6188 0
311 3670 0
4633 5193 0
4235 2918 0
4128 1754 0
6474 3710 0
4078 4432 0
4800 6976 0
4247 7368 0
384 7105 0
1330 3915 0
5505 6090 0
1646 1780 0
3007 435 0
2502 3862 0
38 4108 0
2512 6303 0
784 3300 0
6356 1910 0
1400 1259 0
4221 5186 0
1723 3019 0
279 2608 0
7323 2588 0
3367 4505 0
2996 883 0
5361 3741 0
2512 784 0
7043 1390 0
1546 3523 0
1421 4970 0
2780 1825 0
1698 700 0
6663 2115 0
6711 7320 1
2686 7016 0
5246 3411 0
6594 665 0
1759 2948 0
3915 498 0
538 2210 0
3163 7229 0
531 5164 0
614 2468 0
3699 4401 0
3968 6616 0
5290 2432 1
1537 7105 0
2158 5018 0
3705 6407 0
4440 1217 0
1835 4898 0
6473 446 0
5197 853 0
6945 4433 0
5708 6994 1
6374 3526 0
1525 1966 0
327 1787 0
1072 4425 0
699 2311 0
7491 7497 1
7184 1281 0
3331 2233 0
5949 7182 0
4844 3211 0
7390 1393 0
570 1875 0
662 5995 0
4588 334 0
5541 1899 0
836 2142 0
400 6518 0
3654 5442 0
4908 6481 0
7298 2856 0
7197 1862 0
7366 7191 0
1552 5445 0
7048 225 0
4410 7029 0
7242 1885 0
3317 3952 0
3718 6361 0
2210 5255 0
4759 3920 0
197 4450 0
6397 5992 0
4883 368 0
4774 3704 0
7427 4761 1
488 1224 0
6056 13 0
2603 5500 0
6187 3820 0
1395 1142 0
988 3935 0
4708 2503 0
1657 4349 0
3578 5143 0
4672 1928 0
6039 2405 0
3936 2089 0
6080 1297 0
4317 7232 1
6228 596 0
2326 5029 1
6180 3885 1
6758 2678 0
7119 6385 0
234 5681 0
983 6937 0
3120 2443 0
2036 3025 0
4781 5152 0
6373 4802 0
182 4297 0
326 5106 0
3698 2113 0
4019 1602 0
1296 3487 0
1158 629 0
5808 5660 0
7498 3907 0
3414 3252 0
2774 3236 0
767 5883 0
2835 3148 0
3698 632 0
558 3243 0
934 7298 0
5976 3090 0
2944 7200 0
2221 3510 0
5111 3369 0
1445 5111 0
3884 651 0
900 598 0
1625 237 0
7318 4940 0
7126 1945 0
6003 4107 0
5446 1282 0
1414 3207 0
5596 4463 0
2174 4579 0
5450 6517 0
7384 6840 0
7341 3134 0
3568 4959 0
2110 5135 0
4708 881 0
3594 2161 0
4234 2310 0
316 3845 0
6341 3330 0
1631 5694 0
2353 5005 0
984 128 0
6516 3106 0
3409 548 0
4400 7284 0
6254 3663 0
299 480 0
6797 1428 0
6750 783 0
5465 6514 0
6381 6072 0
1556 2146 0
2316 7200 0
5680 7286 0
1840 164 0
5853 408 0
3224 3345 0
5043 2032 0
1968 2069 0
6515 4209 0
1459 5581 0
4361 1483 0
4929 6940 0
6485 3195 0
3085 6120 0
6950 4098 0
2833 4393 0
1555 3826 0
1324 1613 0
1298 5146 0
723 5007 0
5319 1238 0
1247 3532 0
167 4224 0
96 2507 0
3968 4901 0
5383 4595 0
3866 6659 0
5157 961 0
7041 4762 0
546 4490 0
3293 3743 0
1235 5439 0
1566 7391 0
3853 3273 0
643 1439 0
3103 1542 0
5611 482 0
2356 2859 0
3626 6730 0
3996 5782 0
4830 6720 0
617 2856 0
5885 2907 0
308 2096 0
5098 6050 0
532 5713 0
7247 6812 0
2374 4076 0
3150 6701 0
6692 2561 0
348 354 0
6485 163 0
3543 4554 0
2746 5648 0
41 2231 0
7042 6039 0
6970 4318 0
3049 3311 0
6589 6481 0
3384 6893 0
3526 6467 0
4317 5837 0
1031 2105 0
5964 4382 0
4591 2235 0
2035 5284 0
952 3214 0
2019 3475 0
2338 3448 0
3791 3551 0
3281 1617 0
4613 3891 0
4365 7464 0
4426 3407 0
3714 6864 0
815 6122 0
3576 7294 0
3576 3023 0
555 6314 0
6892 4007 1
6858 3887 0
1895 1925 0
2980 519 0
3909 4351 0
5280 4073 0
5491 6819 1
7436 7184 0
7341 4189 0
1029 515 0
7038 5152 0
2862 6451 0
3910 3810 0
6228 288 0
21 1355 0
3528 1975 0
6034 4920 0
5627 4557 0
1242 5017 0
2346 3625 0
2064 5183 1
4573 6043 0
738 2847 0
6767 1864 1
3300 4658 0
7193 5371 0
6672 2434 0
1198 3139 0
4800 1195 0
5229 841 0
2446 6548 0
6218 6536 0
2658 1194 0
1387 7189 0
4550 5325 0
7449 4172 0
1371 5525 0
5648 5460 0
1407 7412 0
4340 4280 0
1402 304 0
4466 4721 0
3075 4583 0
4159 5879 0
912 7050 0
4665 7076 0
3160 822 0
6962 6901 0
5921 4563 0
4112 1769 0
2196 2576 0
5640 3350 0
6539 4324 0
1864 618 0
4781 233 0
3884 3935 0
5697 2718 0
2173 7303 0
4096 6001 0
4429 2774 0
4145 5847 1
728 3784 0
3934 1770 0
5088 3473 0
2589 6426 0
1179 1846 0
4114 6001 0
2669 225 0
4475 4787 0
2473 3627 0
2256 3198 0
6863 7286 0
5118 206 0
2840 3508 1
5568 2166 0
6282 3760 0
4462 7030 0
6975 1347 0
2465 3054 0
5514 6744 0
6183 4297 0
2641 3264 0
2816 7100 0
409 3821 0
3319 1057 0
4761 6441 0
5045 6612 1
3125 4380 0
5898 5696 0
7119 7407 0
2718 4485 0
5653 797 0
4428 2177 0
6740 2991 0
7395 6677 0
4320 1552 0
5084 3267 0
2538 4152 0
7372 1754 0
7432 1029 1
5212 5342 0
4753 298 0
2921 3525 0
6918 6224 0
4488 1113 0
3838 2623 0
4414 4282 0
6726 5284 0
4448 3724 0
1493 741 0
4662 751 0
5048 4488 0
4090 6351 0
1753 4479 0
3791 2904 0
4462 1568 0
441 4940 0
6581 989 0
6882 5204 1
5403 3743 0
2966 6871 0
4660 6390 0
5842 5345 0
25 4453 0
7261 3151 0
5922 7080 0
4330 1213 0
1236 5158 0
3724 1798 0
1936 2736 1
3089 1842 0
170 1325 1
6705 4456 0
1580 5258 0
330 4106 0
3385 764 0
7178 2799 0
1028 703 1
7227 4684 0
2640 5651 0
3113 5607 0
6178 6785 0
1362 5339 0
1099 4821 0
4431 7053 0
6246 1645 0
5921 1613 0
7321 530 0
5842 7333 0
468 2477 0
790 6396 0
1067 5874 0
3696 5061 0
6427 1994 0
4515 7130 0
1036 7207 0
7236 3321 0
6749 2619 0
6747 7056 0
6493 143 0
7013 6486 1
2615 3592 0
2867 399 0
53 4696 0
4873 685 0
5909 5660 0
3103 5105 0
4555 3794 0
1324 7415 0
4183 6853 0
4085 583 0
2277 3712 1
7287 134 0
2221 5798 0
4839 1073 0
4335 2989 0
3554 2852 0
4191 3194 0
2524 6325 0
5625 203 0
3617 2841 1
6363 4277 0
3253 6594 0
5225 7009 0
2798 2424 0
6762 5046 0
3094 6524 0
3078 95 0
2465 4444 0
1528 5575 0
4467 2962 0
5579 4693 0
5376 6637 0
2273 5671 0
3160 2474 0
6250 603 0
1182 6880 1
7304 7440 0
6920 5264 0
5157 6199 0
5840 3716 1
2080 2604 0
7456 1013 1
5524 5318 0
2058 2282 0
3277 3421 0
4734 1683 0
178 6520 0
1880 4527 0
2029 1669 0
3610 362 0
2684 4078 1
6063 1626 0
4581 1206 0
5728 4651 0
7301 6381 1
687 2197 0
6252 7211 0
3490 1218 0
6231 4694 0
4960 6234 0
1556 1169 0
1085 3853 0
3635 2790 0
2189 6836 0
6784 370 0
2829 99 0
6304 5698 0
4409 1345 0
1277 1661 0
6285 3092 0
5491 4688 0
6449 5004 0
3399 7459 0
1692 1063 0
4595 1041 0
2344 5154 0
1975 1217 0
6864 6236 0
4632 2760 0
4411 2252 0
7221 398 0
5118 2606 0
4927 6352 0
475 6584 0
4635 5411 0
1605 685 0
2809 4906 0
4067 7391 0
408 7235 1
6022 5601 0
7237 1161 0
1898 2831 0
4824 5534 0
7493 1553 0
2466 7000 1
3685 5183 0
5587 6082 0
1418 5099 0
6903 6185 0
7242 3383 0
2885 6123 1
1195 6120 0
2279 5899 0
643 7341 0
5336 7388 0
413 6442 0
5395 6418 0
6233 955 0
4925 6616 0
5982 121 1
899 7236 0
5273 3142 1
5888 6756 0
4680 3138 0
31 4393 0
3506 1627 0
4651 5810 0
1526 2530 0
4460 5513 0
4888 408 0
6386 416 0
3686 2824 0
1158 3647 0
7411 6051 0
1597 4164 0
7143 2863 0
3986 928 0
4986 4791 0
6285 2498 0
6067 3796 1
7028 4323 0
6008 6692 0
4091 4500 0
2729 5245 0
1158 5197 0
474 5843 0
6685 1544 0
1155 610 0
3399 3057 0
4309 487 0
5631 4221 0
3104 5527 0
6984 3323 0
748 5266 0
4941 5581 0
2708 1987 0
3398 987 0
6640 3341 0
3977 6114 1
5548 6579 0
1084 5413 0
1019 4783 0
807 1341 0
5616 5525 0
656 4989 0
4510 7356 0
140 3207 0
5327 5992 0
1074 3193 0
4024 1396 0
6432 4345 0
6772 4871 1
3281 2206 0
5754 7421 0
3148 7255 0
2995 3875 0
2205 2038 0
5724 1976 0
4519 5929 0
4174 4448 0
6646 6418 0
6398 2154 0
6452 6299 0
2541 970 1
4877 1343 0
4982 6858 0
990 4853 0
140 2293 0
5256 1471 0
3909 5995 0
5153 7020 0
2020 1151 0
2895 6159 0
1583 5614 0
1542 776 0
3727 7445 0
4641 439 0
3908 7063 0
5223 3242 0
3393 3330 0
1742 4411 0
6391 6328 0
6882 1997 0
7110 694 0
291 2229 0
3501 6596 0
2310 432 0
2951 876 0
2616 3302 0
7331 5925 1
1011 379 0
3077 6348 0
6787 6535 0
303 3239 0
3580 5033 0
328 7086 0
2832 3333 0
2149 6116 0
5415 113 0
6975 7202 0
3158 5777 0
5149 3638 0
6851 5657 0
5219 3619 0
1776 1782 0
2695 2394 0
448 5787 1
2136 4095 0
5272 3729 0
7273 7418 1
7232 6511 0
2786 5082 0
3080 3001 0
7014 7409 0
6145 7192 0
3435 1906 0
3174 1220 0
1923 3172 0
7335 1810 0
5278 3204 0
1445 5601 0
1687 3725 0
994 3135 0
1675 1519 0
5689 4649 0
1454 1894 0
2668 2085 0
3357 7225 0
2790 7095 0
6862 3998 0
2731 4719 0
6556 6832 0
4312 7098 0
7159 2054 0
7412 2011 0
5038 4846 0
3791 7333 0
5119 4097 0
7427 2175 0
4976 4830 0
5337 3581 0
295 2935 0
2951 5979 0
701 915 0
7009 2399 0
5263 6858 0
2980 4105 0
3880 6574 1
4492 6094 0
2954 1281 0
3282 3988 0
6752 6679 0
4384 2798 0
7123 5143 0
5657 77 0
5111 959 0
7233 5063 0
3789 5326 0
4253 5355 0
7005 3987 0
7443 451 0
1285 1741 0
5922 5746 0
2502 4361 0
5825 3899 0
831 3883 0
6096 1308 1
454 1307 0
3433 714 0
2763 7252 0
1073 1734 0
2342 6534 0
4690 967 0
4187 5603 0
1482 2745 0
6842 4875 0
7143 3401 0
6084 3053 0
5343 1685 0
2609 1379 0
3009 5275 0
4122 6526 0
3557 2618 0
4352 2281 0
4441 40 0
4249 2049 0
4897 6953 0
4078 254 0
2809 6009 0
3504 2211 0
947 5456 0
5501 6941 0
2628 4062 0
452 4222 0
562 915 0
271 4943 0
2004 4557 0
6220 3270 0
3419 2268 0
5415 2309 0
2168 3469 0
6529 694 0
7362 5485 0
1399 3731 1
4236 5603 0
5465 6279 0
4376 5326 0
1194 6522 0
3548 4728 0
2660 1872 0
2200 4585 0
2302 1943 0
3035 5039 0
3133 3805 0
