nohup: ignoring input
3389 2392 1
3333 1132 0
7181 3275 0
2651 48 0
7273 6317 1
2773 6544 0
5483 6580 1
5421 5257 1
2398 7101 1
1816 2850 0
6742 1765 0
2494 3709 1
3589 3364 1
2146 1472 1
4475 6450 1
1048 6858 0
6844 5523 0
5554 3100 1
3741 276 1
3033 7205 0
5563 4092 0
2742 5395 1
6046 2199 1
3410 2183 0
801 4482 1
3839 2606 0
5477 3316 0
5223 7011 0
4085 7230 0
629 6472 0
2164 929 0
6471 5809 1
6623 3875 0
3115 2254 0
5349 5245 1
2970 4226 1
3661 5090 0
4510 5310 0
3971 6435 0
4711 2153 1
4486 2818 0
4342 1757 0
6110 540 0
6108 4247 0
4692 5883 0
7411 6812 1
6848 2917 0
6423 1137 0
7359 2785 0
6406 1052 1
5480 1415 1
2077 5409 1
6707 2255 1
3815 7466 0
557 4683 1
7425 4573 1
5852 2780 0
3622 617 0
505 753 1
7476 6464 0
6141 5696 0
7255 3535 1
7130 6495 0
4061 6308 1
7227 3462 1
2945 7131 1
612 6704 1
565 6208 1
6627 1408 1
1191 411 0
401 7115 1
949 2579 0
3940 1697 0
287 1194 0
6230 1315 1
6534 4811 0
7469 2628 0
4910 1057 0
1353 3003 1
1773 4056 1
6024 6691 1
5478 2412 0
5284 4720 0
5382 6880 0
5817 2292 1
4425 3388 0
1952 901 1
5961 4253 1
7136 4510 1
5685 217 1
697 6472 0
4246 1514 1
6041 422 0
6808 1772 0
365 7127 0
3517 641 0
1989 1137 0
5994 6632 1
5895 2326 1
4045 2878 1
4078 2580 1
6052 4575 1
855 2108 0
3845 7 1
2916 6488 0
4122 5675 0
3686 5551 0
74 970 1
3712 1537 0
2090 1172 0
2898 3433 1
2133 4791 0
656 6563 0
3005 5217 0
3161 631 0
1968 4379 0
5757 7467 1
363 7443 0
6796 492 1
3419 441 1
3900 374 1
3805 1095 0
1144 4992 0
7081 3777 0
913 5747 0
7145 4833 0
1137 2018 1
3052 2949 0
4325 4030 0
3463 2750 0
777 1344 1
7074 7009 0
560 2679 0
5266 3799 1
5600 541 1
5879 7412 1
3675 4365 1
1200 236 1
5294 4004 0
5721 3407 0
1527 1928 0
6697 4684 1
2967 6092 1
774 2215 1
7406 5640 0
372 4872 0
4707 6311 1
4122 3888 1
4360 7112 1
2900 4082 1
5715 998 0
770 5506 1
108 1632 0
4854 6474 0
3676 4118 0
1105 6595 1
5990 5565 0
3040 2575 0
2541 232 0
5789 6330 0
6775 3580 0
3327 5919 1
1565 4794 0
5757 5082 1
5493 4849 0
6050 3141 0
2082 4880 0
2750 3688 1
5434 5330 0
4523 2980 0
4695 6170 1
1339 3636 0
4509 5211 0
4350 391 0
6546 7300 1
7247 3873 0
3564 416 1
5506 5550 1
1283 1502 0
6217 3108 1
2143 3239 1
113 1664 1
6809 4281 0
995 6899 1
4581 4756 1
915 7357 1
6366 142 1
3979 1031 1
354 3451 0
527 5339 0
376 1366 1
1436 6508 1
1990 764 0
5326 6495 1
5650 1884 1
2926 6678 1
7265 723 0
3253 4167 0
5349 760 1
4343 3509 1
3542 643 0
971 2958 1
7437 4775 1
4177 13 0
5225 2221 0
345 6129 1
4823 6035 1
4980 6043 0
1292 2922 0
1110 1063 1
1515 6993 0
222 4898 1
5620 1443 1
2210 5367 0
5678 6461 1
5493 7009 0
6439 1296 1
5155 817 1
4086 281 1
3573 4268 0
6668 7400 1
1231 6664 0
4793 2452 0
7181 3455 1
6144 6735 1
866 4409 1
7064 3711 0
5503 5769 0
1764 2977 0
1147 6853 0
2611 3651 1
3895 3293 1
6313 7293 1
4801 6913 1
7273 368 0
5652 2540 1
5432 3816 1
3803 3880 0
813 1657 0
5618 7377 0
4152 3518 0
2603 7007 0
7061 4854 1
6839 5555 1
5981 4939 0
5598 6095 1
6609 2073 0
6288 3466 0
1628 7049 0
5387 3669 1
527 399 0
5956 3413 1
1110 1125 0
2995 2943 1
7054 2529 1
3992 2573 0
4484 4190 0
1519 1608 0
510 5962 1
405 2800 1
1538 1396 1
408 1092 1
5940 4332 1
3724 3248 0
7079 5859 0
3659 2582 0
2557 6660 1
1673 3590 0
2915 1816 1
2211 3606 0
4281 164 1
7200 6800 0
4529 6075 1
191 2035 1
2136 4831 0
1541 4344 0
2396 3495 1
3286 1662 0
5477 495 0
4737 5767 1
1553 2361 1
3874 2961 1
4825 2633 0
4965 4735 0
6259 3606 1
1924 480 0
6886 1378 0
1409 2852 0
6769 6013 1
3000 6936 1
1103 4400 1
155 3598 1
380 2085 1
974 4940 1
7228 4292 1
6229 6337 0
2618 3650 0
1182 4602 1
3412 5135 0
1444 3904 1
5981 468 0
5238 858 0
4112 1890 0
1081 1808 1
4798 6629 0
877 4545 1
4098 3524 0
5763 2723 0
2262 3495 1
5146 2890 0
5621 2381 1
3129 298 0
808 190 1
4477 1753 1
7165 1318 1
3338 6801 1
6908 561 0
4681 1013 1
3019 5518 0
7259 6899 1
5798 3385 1
1783 2467 0
1888 3940 0
3261 212 1
3267 1876 0
5197 4512 0
3406 1884 1
2928 564 1
4412 1455 1
4788 967 0
862 4132 0
2597 4151 0
168 5698 0
3140 924 1
6085 6410 1
4776 589 1
2378 4601 1
1454 6554 0
4805 7496 0
1 50 1
100 95 0
866 2070 0
3543 7270 1
7429 3522 1
1346 6152 1
4554 6728 0
4596 4622 1
2164 1372 1
899 3567 1
4715 5843 1
3394 2307 1
6058 766 1
578 1887 1
7354 1632 0
7425 1477 0
232 2918 1
5164 7309 1
6912 2663 0
3027 1820 0
2383 2034 0
5238 3162 1
2509 5894 1
198 5730 0
3968 3303 0
781 5837 0
3353 5177 1
5531 6125 0
4879 2782 1
7196 4229 1
2725 3859 0
4785 3100 1
5449 7249 0
6616 6435 1
7493 6744 0
3212 6767 1
5563 1423 0
5169 3149 1
4557 678 1
1632 5271 1
5903 4258 0
6022 6373 0
5900 6627 0
5506 6030 1
4413 1999 1
0 626 0
5266 4366 1
1958 6649 1
5194 325 0
6703 5789 1
939 3809 1
1470 3799 1
1138 6181 1
6161 4348 0
5755 3608 1
5330 859 1
7100 1934 0
5414 1115 0
1068 2365 1
7217 2768 0
6895 3383 1
4061 3278 0
1989 7264 0
3489 4468 1
3093 4715 1
4500 1689 0
1747 2223 1
3438 1666 1
529 5010 0
7320 2932 0
5522 37 1
6219 6064 1
3818 4650 0
3211 6487 1
6866 3677 0
2196 6021 1
6541 5794 0
7255 2136 1
980 3380 1
5416 6952 1
7458 3361 1
5788 1517 0
2090 3118 0
4773 2932 0
4923 264 0
7145 2453 0
4987 3832 0
4505 7271 1
3088 2531 1
2644 2648 0
3712 2284 1
7082 7262 0
164 1188 0
4181 397 1
5082 5454 0
5959 2829 0
5544 7011 0
714 4370 1
4778 251 1
4665 3945 0
419 2183 0
735 2764 0
618 5732 0
4015 1140 1
4644 3270 0
344 4425 1
4690 6055 1
5923 6385 0
2075 7324 0
6190 236 1
475 7324 0
5827 4104 0
2691 2223 1
7010 4060 0
5410 832 0
6423 1846 0
7058 4359 1
1123 2497 0
7166 5026 1
1762 6169 0
363 5954 1
5054 4534 1
4820 7123 1
5113 3923 0
6914 736 1
496 6711 1
7201 3114 0
620 3459 0
4141 3660 0
3540 6869 0
4518 3234 0
310 4269 0
3802 6844 0
439 3163 0
3416 4297 1
3167 6218 0
1347 982 1
953 1985 1
3824 3449 1
3288 2087 1
3931 1308 0
222 6218 0
3611 1890 1
5673 5776 1
891 1591 0
6084 577 0
1701 6053 0
4594 590 1
2077 7056 1
756 7174 1
2087 5732 1
2669 3170 0
4870 848 0
2640 2569 1
5115 634 1
6373 5101 1
4588 6367 0
6778 6487 0
2453 4728 1
1779 3972 0
6408 3316 1
3618 1657 1
6899 1305 1
5281 1162 1
5244 4288 1
2303 4537 0
3885 4537 0
5400 367 1
1096 407 0
1013 283 0
3311 3612 0
2720 5019 0
4613 3736 0
6866 4698 1
1549 4652 1
7111 6342 0
132 7141 0
7346 1843 1
5699 6569 0
3820 1289 1
5465 7464 0
4361 5533 1
7239 4189 0
5080 762 0
5056 5460 0
6656 3915 0
2577 2742 1
2805 1205 1
6378 6938 0
6686 6164 0
1946 4638 1
4648 4018 0
4107 2347 0
3728 2182 1
4721 1471 0
1968 5189 1
6882 1600 1
1438 521 1
4633 2876 1
5153 1841 1
4765 2035 1
5007 259 0
6597 7028 0
6945 6864 0
172 6729 0
3361 1958 0
3196 4716 0
7394 6370 0
4394 4767 1
6313 6204 1
4978 5660 0
5165 6966 1
4035 334 1
3698 4729 1
4911 1675 1
5608 7404 1
7287 2434 1
684 3859 0
3103 6694 0
5849 4173 1
698 3576 1
1612 3253 0
2952 3086 0
3536 6134 1
1523 2543 1
1521 723 1
1008 5861 0
2513 5641 0
5221 7434 0
4977 1172 1
4101 3900 1
2689 1017 0
2946 1478 1
3778 1574 1
5449 2852 0
2954 1984 1
2521 5618 0
5458 1350 0
258 5878 0
6747 4819 0
5904 4544 1
4567 5180 1
3679 4662 0
2520 4407 1
230 7327 0
5757 5153 1
637 1138 1
4825 3807 0
1524 5605 0
5306 3011 1
5633 1485 1
674 3694 1
3863 3465 0
1148 3986 1
3904 1743 0
1215 3633 1
7276 4701 1
3523 5654 0
5483 3272 1
311 2237 0
4168 6655 1
5594 4755 0
4 2414 0
5783 1798 1
6657 764 0
2600 6770 0
4151 2364 0
1125 6342 0
1424 93 0
2352 1532 0
3380 5168 0
4778 4749 0
1553 6126 1
586 6823 1
3154 4679 0
6859 591 1
1693 3157 0
3852 6866 0
3823 1691 0
5340 3679 1
3093 121 0
1533 1325 1
983 3965 1
915 1812 0
6041 2001 1
3217 526 1
5598 3459 0
5512 402 0
2956 762 0
6083 4758 0
3670 1651 1
6794 2643 0
4350 6384 1
4752 6551 0
7108 6169 0
879 7291 1
2976 1333 1
1946 1178 1
3084 4515 1
5748 1633 0
4739 4663 0
1988 1525 0
6366 7120 0
940 7246 0
3412 1607 1
5559 5353 1
866 5781 0
48 6758 0
4325 3188 0
6428 1655 0
6122 4943 1
5437 2137 1
2983 5811 1
5370 181 1
3537 4994 0
3814 2439 1
4218 32 1
486 7492 0
6502 7307 0
3800 6922 1
2606 6942 0
7317 5878 0
3509 4822 0
2667 1792 0
1102 2607 1
6939 2647 1
4039 1890 0
3017 2755 1
1455 6772 1
3051 5485 1
7227 2180 1
5869 4100 1
2360 4912 0
1250 1421 0
4345 4006 0
642 3955 0
2013 3014 0
4244 2736 0
2283 4372 1
4103 3133 0
6211 334 0
6310 2428 0
1085 2109 1
1470 7096 1
4898 1800 0
6755 351 1
184 6551 0
6945 5720 1
1703 1098 0
2349 6220 0
1018 3806 1
7276 5227 1
1665 1303 0
3899 1970 0
1059 6314 0
7098 6546 0
557 856 1
664 3478 0
7234 121 0
1673 5547 0
4120 6381 1
114 4598 0
6514 7114 1
4937 4507 0
3070 260 0
0 3959 1
2458 1384 1
4340 7068 1
2065 1451 1
4629 4067 1
6044 1449 0
4738 7406 0
554 4906 0
6582 5569 0
6499 3412 0
4279 1343 1
3111 5527 0
4899 2366 1
7328 6677 1
6971 1599 0
3910 2367 1
2030 3148 1
7329 7153 1
6803 299 0
7077 4966 1
5656 2470 0
6378 1019 0
5932 473 1
6164 2960 1
4017 3893 1
7265 6192 0
2424 4895 1
2362 2113 0
2295 1483 0
5164 2313 0
5827 5196 0
2001 1978 1
6970 4536 1
6170 6459 0
1754 3212 1
3828 2114 1
6715 645 0
3266 4468 0
1144 4363 0
6615 7106 1
639 5071 1
4541 2371 1
7003 332 1
1589 3926 1
7177 3592 0
5763 1042 0
6747 4667 0
6960 3555 0
12 1045 0
7286 6028 0
913 4873 1
2907 1326 0
1173 516 1
3347 2673 0
6183 6628 0
4047 5213 1
7262 4303 1
3949 4789 0
4834 1044 1
5322 5015 1
2495 5150 1
2002 3170 1
1673 3016 0
2893 7317 1
5506 621 0
6569 3158 0
10 5631 0
6828 4542 0
659 5158 1
6456 3391 0
1147 6898 1
4730 5155 0
4734 4602 1
2973 7056 1
5547 5655 1
5348 4529 0
965 751 0
4137 2839 0
4692 4152 0
437 3319 0
2671 5807 0
6710 3487 0
5091 2439 0
2590 4715 1
1438 4402 0
3918 6829 1
2948 5161 0
1673 787 1
5062 844 1
1224 1384 0
7349 7080 0
6635 5154 0
3440 6739 1
7419 975 0
3442 4234 0
4072 3972 1
995 1700 0
134 3854 0
6367 6778 1
7464 5085 0
6798 6402 1
4387 742 0
1523 4078 0
4696 3684 1
7351 6678 0
1682 4703 0
2310 5404 0
268 1237 0
3241 1067 1
6390 1464 1
1636 4234 1
7411 4363 1
1159 3388 0
3260 6335 1
1910 4967 0
50 6524 0
1125 409 0
4048 6866 0
6067 3565 0
6263 845 1
7329 3790 1
535 6888 1
2847 5595 1
1115 861 1
3960 3933 0
7179 5019 0
1007 2089 0
2435 5889 0
2247 1572 0
1475 672 1
5253 5420 0
7343 2658 0
6283 1650 1
2861 1082 1
6741 5871 0
5236 5312 0
7082 970 0
6535 7354 1
1810 7075 0
5209 5218 0
6562 4876 1
713 5431 0
3772 4821 0
171 4169 1
4962 207 0
3281 3402 0
5473 2751 1
6334 1617 1
520 324 0
306 230 1
2732 6169 1
2467 1619 1
498 552 1
7374 3026 0
2422 6048 1
2440 6912 0
3504 4148 1
2703 1299 1
3949 5392 1
348 6516 0
562 5399 1
1413 6574 1
7432 6106 0
6042 4911 1
2672 3173 1
4557 283 1
2431 3636 1
3556 4191 0
1464 4123 0
1911 1985 1
7040 3229 1
6020 2607 1
6547 6795 0
3584 3400 0
7290 2789 1
4583 6501 0
4622 6985 0
6439 845 0
203 7051 0
6072 5658 0
2755 2381 1
4750 1533 0
2807 1337 0
4266 2298 0
7259 1691 1
5576 3456 0
5680 2518 0
745 848 1
7492 4800 0
4426 6560 0
1290 3486 0
6261 114 1
5903 2908 1
3908 3915 0
1047 1167 1
6914 3028 1
2837 6797 0
1500 1342 0
3001 3040 1
5942 254 0
6486 1593 1
6535 3156 1
6752 1207 1
3103 6053 1
6675 2451 1
6161 5594 0
349 2501 0
3472 252 1
5594 693 1
1314 5213 0
2929 1817 1
594 1908 1
1507 6017 0
5860 3934 0
3276 1457 1
5184 5136 0
7430 3491 1
2494 4698 1
2514 431 1
6119 663 0
533 5059 0
6844 6964 0
111 7248 1
7094 732 1
6161 1593 1
4288 7290 0
4433 275 1
6945 516 1
660 5291 0
282 2982 0
1274 7181 1
1043 6051 1
2646 180 1
2160 225 1
5099 4492 1
715 1744 0
1716 4404 1
2 5079 0
3760 4346 1
547 215 1
2922 1948 1
4785 5436 0
7432 1222 0
3562 3404 1
6372 4290 0
2940 426 0
5873 6564 0
7348 5892 1
2768 1812 1
1699 5365 1
5668 1037 0
1123 4685 1
5786 5654 0
2404 4388 0
60 3716 1
6481 5148 0
2364 5166 0
7133 1308 0
2137 3653 1
528 589 0
3518 2795 0
2066 3847 0
1763 1598 1
127 3513 1
344 2741 1
1021 2035 0
2566 645 0
5155 3508 1
522 4928 0
1970 3089 0
6912 3608 1
12 966 1
5369 297 0
1639 362 1
5093 4357 0
5268 6779 1
2027 2599 1
3702 5905 0
2759 2975 0
4458 7160 0
1030 207 1
7130 3909 1
5540 2179 1
4644 4174 0
64 6203 1
5037 832 1
383 3660 0
1839 4222 0
5320 5535 0
2762 1621 1
2760 3097 1
3919 5308 0
1055 1152 1
1138 1433 1
38 1922 1
7324 3618 1
5639 1908 1
191 6258 0
2443 5061 0
1896 2904 0
735 5593 1
4350 4176 1
2345 4580 0
7144 1812 0
3658 984 1
1871 3635 1
3785 5592 0
3102 1344 0
3527 6404 0
6609 1477 0
6418 2230 0
6093 1244 1
6082 7195 1
4 127 0
1346 5159 1
1312 4990 0
2089 6290 1
3843 5640 0
1482 1915 0
6250 1066 0
3539 6337 0
112 1561 0
2525 2667 0
6286 3109 1
2814 4702 0
5075 4700 1
442 2260 1
4289 5955 1
3516 2060 0
6588 4989 0
1644 3814 1
2071 1125 0
1172 3246 1
343 5617 0
1010 3083 0
1425 3209 1
4008 2420 0
1359 392 1
4769 1681 1
4232 1270 1
7289 194 1
528 1514 0
5215 1159 0
6039 5804 0
4424 7370 1
7268 1840 0
5976 3655 0
3562 2829 0
2172 2183 1
7167 4123 1
4053 4680 0
5758 1039 1
4492 5848 0
3292 2014 1
5798 7267 0
5589 3055 1
4060 6152 1
6248 3089 0
3301 3808 0
1338 3992 1
1185 5999 1
671 2147 0
6518 6521 0
7285 6115 0
6984 7067 0
287 4256 0
3373 1741 0
7078 7266 1
7496 3994 1
472 2197 0
4485 825 0
7034 7397 1
2324 6639 1
409 6815 0
6219 572 0
701 146 1
4769 4365 1
701 6075 1
7277 5972 1
2920 1876 1
3389 2380 1
1658 1784 1
2967 1866 1
4329 5474 0
1187 7105 1
5330 5086 0
2256 118 1
5882 2932 1
6172 1925 0
1752 2752 0
1470 5431 1
2701 3253 1
3020 2690 0
6159 5256 0
1227 274 1
5064 3781 1
3022 2264 0
2877 6176 0
4397 5897 1
5476 6484 0
5353 3170 0
3396 6409 0
3482 2142 1
5057 1289 1
6658 3851 1
1316 6558 0
4221 5749 0
5517 3124 0
5764 1225 0
77 6348 0
946 6175 0
2454 769 1
3966 3049 1
7239 942 0
1949 1543 0
3347 7380 0
4911 391 1
6694 2517 1
6611 6438 1
1009 5341 1
3065 2721 0
7129 4593 1
748 3569 1
1315 5833 1
1762 955 1
2805 777 1
3126 2711 1
4782 4149 1
4087 7205 1
278 4182 0
3826 2187 1
409 634 1
4996 5801 1
3247 3485 1
1602 3352 0
5216 4370 0
5971 1260 1
2411 2330 1
7341 3542 1
784 6776 1
1440 1664 0
5499 1028 1
6400 3786 1
5892 2299 0
4091 1266 1
7022 5221 0
5842 4512 1
2788 5504 0
685 6067 0
7494 410 0
7046 6683 1
6858 6714 1
2442 4124 1
3458 5947 0
4910 7455 0
2963 3461 1
6043 3236 1
6700 4473 1
5291 1031 1
5819 7 1
3833 368 0
3041 215 0
6166 1138 0
4881 6512 1
1963 6442 0
7477 6036 0
2859 3496 0
7463 6937 0
5172 1016 1
5371 6332 1
4618 7467 1
4301 7267 1
22 2903 0
825 1882 0
4059 1195 0
6148 6814 0
3688 6295 0
4042 6821 0
2331 1853 1
437 1188 0
3972 3318 0
5776 6300 1
3094 3944 1
3477 7259 0
681 5870 0
7355 3305 1
4392 5836 0
6883 3497 0
1526 46 1
5709 1598 1
2104 3269 0
5807 4597 0
7204 1074 0
1891 2083 0
1642 4503 1
956 6087 1
6304 2784 0
6517 6946 0
3449 3708 0
6957 5058 0
3648 717 0
5157 2976 1
6414 2015 1
7423 4980 0
3910 5966 0
4400 559 1
2217 453 0
2418 2947 1
2314 2705 0
4542 2596 0
6118 3359 0
3743 1356 0
2440 2773 1
3040 2608 0
1933 434 0
3004 540 0
1284 1414 0
1218 3265 0
5195 2291 0
348 153 0
306 5513 0
3199 7300 0
6918 1018 0
5667 2480 1
3509 569 1
1679 2574 0
3018 63 0
2646 899 0
5971 4626 1
6926 754 1
100 593 0
5627 5888 1
6978 3210 0
7367 6911 0
1690 6936 1
3563 2705 1
5587 4270 1
5779 3705 0
2376 5629 1
5713 5557 1
1834 4908 1
5875 586 1
3619 315 0
312 6382 0
7133 5521 0
5354 7356 1
4330 2148 0
5934 139 0
790 3288 0
623 2161 1
6537 4515 0
4347 6129 0
119 2860 1
5109 5974 0
720 1676 1
554 6780 0
4147 1636 0
1675 315 0
4442 2482 1
2286 1310 1
5893 3228 0
2664 3270 1
735 4913 0
2367 5765 0
6072 4728 0
6575 1052 1
1322 6761 0
6667 216 0
869 884 1
6626 5946 1
6636 2120 1
4720 3479 0
1009 4357 0
20 7320 0
5625 3270 1
4025 419 1
1071 891 1
2545 2844 0
5507 7249 1
3217 1763 0
2923 4432 1
2676 6098 0
385 6654 0
5674 5610 0
6249 2751 1
3269 5437 0
3447 328 0
5819 3645 0
6664 690 1
3155 558 1
6273 506 1
3036 1427 1
6272 3953 1
2337 6157 1
7363 2187 0
544 2527 0
6089 3463 1
1863 2517 1
2513 6417 1
7195 4896 1
5843 7148 1
6508 3353 1
4235 2707 0
4805 61 0
5606 125 0
1674 4436 1
4840 1567 1
5182 3567 0
4020 634 0
2770 4768 1
1924 7461 0
3256 7178 1
7165 5020 1
1933 1910 1
3286 2364 1
1102 3354 1
165 884 1
3063 3070 0
646 6169 0
567 2500 1
3488 541 1
3375 3844 0
3591 6387 0
4066 7055 0
1975 5073 1
5871 3338 0
1481 5292 1
2256 7175 1
2869 7111 1
6703 4284 0
5935 5404 1
6052 3969 1
1989 5518 1
6975 3970 1
3941 1983 0
6996 6265 1
7155 2587 0
363 1700 0
4387 4577 0
3793 6993 0
2089 6441 1
2477 1835 0
4041 6504 0
4279 5246 0
4149 5928 0
6132 364 1
6132 2973 0
4523 3676 1
1891 1432 0
1033 7311 1
1980 1141 1
6051 7236 0
983 182 1
2932 3106 0
2428 2660 1
2061 828 0
6650 3094 0
4051 4387 1
6300 3327 1
6731 4769 1
2001 965 1
1777 631 0
237 916 0
5775 2274 1
3377 808 0
798 6498 0
3021 5362 0
6368 7125 0
5011 1867 0
1669 6629 0
1701 4584 0
2729 5153 1
6491 6872 1
1299 7292 0
5372 5633 0
3491 1398 1
5668 7341 1
4466 4911 0
4249 4723 0
6175 6040 1
1495 554 0
6804 5378 1
4596 2359 0
7245 2980 0
6067 2203 0
2624 4738 0
5127 6644 0
2277 3166 1
1392 6909 1
4618 1200 0
3949 6659 0
2525 7352 0
1159 1401 1
1767 5928 1
1854 7414 0
777 7054 0
702 2122 0
6910 3325 1
4803 1214 1
3040 4592 0
149 3396 1
5978 6985 1
5535 2318 1
5893 5474 0
4998 2685 0
2952 1384 1
2821 4950 1
6435 2791 1
4569 2938 0
4812 1143 1
6605 6213 1
1794 7308 0
244 1057 0
2511 1334 1
2936 6613 1
1120 1333 0
1097 528 1
1968 5185 0
3651 2509 0
5014 1618 0
4022 1746 1
5623 5019 1
6162 2935 1
6705 1921 1
5071 6348 0
7199 2112 0
2644 6784 0
1080 2354 1
1694 560 1
6405 2830 0
4332 7466 1
5534 893 1
6998 495 1
2229 517 0
5485 1295 0
931 5119 1
1553 7315 0
4825 6770 0
4162 2562 1
4598 3432 1
1839 1797 1
6367 4402 0
1175 5868 0
5155 251 1
6042 6640 0
616 4754 0
520 3869 0
7465 5916 1
20 3506 0
5485 4742 0
1318 538 1
3767 7099 1
3627 5881 1
77 6391 1
5366 846 1
2192 3844 1
1814 4821 1
3770 6764 1
3107 5358 1
3524 1871 1
5940 4340 1
1035 5051 0
1359 2936 0
3674 7416 0
2001 4129 0
4543 1368 0
3130 2586 0
3670 5237 0
193 4211 0
6870 4948 0
2566 7014 0
120 333 0
7003 1126 0
4360 4289 0
6238 6592 0
431 5269 1
12 1948 0
1105 1781 1
2962 3603 1
4558 7499 1
1222 1878 1
6724 3084 0
88 5186 1
1452 322 1
480 5628 0
5686 442 1
5010 5915 1
5610 1906 0
805 5778 0
913 6035 1
4406 7395 0
6729 801 1
1978 380 0
4012 5663 0
39 3799 1
2658 6528 1
2773 4666 0
588 3999 0
6198 4231 1
