nohup: ignoring input
5044 927 1
3921 1111 1
1762 3281 1
1111 2771 0
2847 623 1
4788 4924 0
2169 4212 1
637 4360 1
1070 525 0
6708 5671 0
6449 770 1
212 2775 0
2643 2766 0
927 5465 1
3082 5997 1
4985 4103 0
5959 995 0
2822 7448 1
5586 1703 0
2089 1452 1
6729 2669 1
5899 439 0
2064 4928 1
7108 522 1
7203 2514 0
2405 1868 1
6910 3709 0
4579 7485 0
5552 3604 0
4691 5324 1
3156 3130 1
2023 5929 0
2464 1519 1
1716 5430 1
6443 2151 0
820 2807 1
2603 2874 1
7327 1878 1
4022 3164 0
106 4160 1
2996 847 0
1766 1216 1
503 2039 0
5372 26 1
359 6088 1
2142 5994 0
756 1596 1
226 1024 0
1431 1342 0
3439 4887 0
6950 4377 0
3655 7304 1
877 5056 1
2780 4946 0
7169 6529 0
5426 1079 0
2747 7109 1
1215 4136 0
1920 488 0
6371 4020 0
5031 1700 1
5679 4295 1
6940 733 1
3824 2561 1
3806 3624 0
66 3664 1
4528 6556 0
4373 1226 0
3948 3372 1
1707 3111 1
6944 4028 1
5217 6629 1
6735 5648 1
6521 1960 1
1932 2333 1
6278 5088 0
2781 6107 1
2577 6945 0
3671 4487 0
6409 5315 0
6448 1106 1
2835 2907 1
7113 2485 0
2503 7397 0
4614 6192 0
5499 993 0
5199 2797 1
3760 386 0
7157 4975 1
4546 6646 0
2709 1311 1
4022 1215 0
6889 2155 1
4968 1028 0
4280 5865 0
234 4333 1
6231 4586 0
4923 2054 0
3445 5444 1
3007 1064 1
5399 4804 0
3551 6381 1
1411 432 1
6796 3155 0
3170 1525 1
6072 771 1
6584 980 0
5807 3629 0
5430 5105 1
5917 1579 0
2110 5194 0
3021 916 1
682 1149 0
831 2795 0
6002 5487 0
4582 4284 0
2069 5244 1
356 5428 1
5545 1369 1
586 5306 0
2699 2821 0
606 6644 0
5211 195 1
5762 949 1
3319 2549 0
33 946 0
6130 7288 0
872 4438 1
3042 5169 0
6128 2003 0
873 6952 1
4896 6527 1
3463 733 1
4648 2028 1
7169 1451 0
6232 4710 1
6899 6534 0
639 742 0
5052 3624 1
7305 2218 1
7407 6275 0
3281 3034 0
532 7055 1
4305 1598 0
7232 6887 0
3209 2050 0
5277 2562 1
4096 7158 0
1765 6858 0
2953 6743 1
2817 5787 0
3473 1130 0
5858 2993 0
3612 2721 1
4391 4178 1
1057 11 1
841 6971 0
4596 737 1
1630 3941 1
3885 4491 1
6324 5322 1
3696 682 1
298 1935 1
3984 336 1
5960 198 0
7115 696 1
6532 2138 1
3222 532 0
1378 3860 0
3164 1327 1
3341 6423 0
1049 956 0
6246 6725 0
1827 7391 0
5503 6705 1
6429 1555 1
2884 4747 1
5096 912 0
6601 282 0
7288 515 1
3635 1069 1
2488 5938 1
6578 4008 0
5570 3603 1
1944 7132 0
7433 973 1
6034 3705 1
1978 4285 0
5880 2770 1
4363 225 1
2516 5954 1
6903 6944 0
5860 6412 0
6213 7359 1
4784 4397 0
3637 3059 1
6278 3646 0
4072 1738 0
1627 3293 0
6767 4287 1
2809 6606 1
3675 4349 0
4487 2670 0
4866 5601 1
5144 746 0
5992 7157 0
736 6970 1
4260 6795 1
3602 6705 0
6621 4828 0
1338 4089 0
1224 623 0
1900 1771 1
3153 6078 1
1666 2058 1
6381 5025 1
2912 6860 1
6371 2749 0
7247 7105 0
5208 4959 1
2918 1405 1
533 1884 1
5336 4268 0
5816 2867 1
4251 2897 0
3466 3913 0
1512 7165 1
4697 6796 1
4655 6752 1
2439 6967 1
437 6425 1
4863 7411 0
117 4943 0
5994 2841 1
1648 6407 0
4080 2267 0
5754 1847 0
1646 6152 0
1024 6938 1
6217 5364 0
6593 139 1
2786 7176 1
3540 272 1
6431 2971 0
7418 190 1
3873 6100 0
7087 5245 1
5087 3434 0
6606 1232 1
2645 1338 1
5040 4060 1
5207 6484 0
4875 4987 0
941 4985 0
5393 5703 1
6752 3069 1
7273 2594 0
5767 3870 0
3764 1415 1
1045 1372 1
3771 4760 0
6075 3012 0
1334 7005 1
4643 6481 0
6260 7452 1
4721 5244 1
6334 4244 0
197 1754 1
6498 4714 1
2772 4057 0
2870 2468 1
4160 2038 0
1397 3013 1
1671 5336 0
6168 171 1
2981 4909 0
0 4848 0
3620 666 0
1996 3795 1
3305 7082 1
2122 5607 1
832 1586 1
3867 2685 1
3873 4766 0
2337 713 1
7324 6792 1
1563 3776 0
1713 198 0
3617 3751 1
5065 6995 1
6503 7411 1
4545 872 1
943 5437 1
3559 4671 1
4087 2962 0
6995 5570 0
3453 5554 0
3924 4913 0
2794 4334 1
5735 3874 1
4045 7070 1
7281 3395 1
4090 5594 0
693 3443 0
5333 6540 1
3790 3697 0
4795 1955 1
6885 4039 1
5683 5847 0
7310 6977 1
5914 2320 1
6932 7005 1
5997 7210 0
2935 1560 1
3519 4753 1
2064 892 1
3823 7361 1
6552 5312 0
1993 905 0
3223 6024 1
5252 6756 1
214 4579 1
4261 51 0
5068 5404 1
457 5092 0
3238 7496 1
4884 1644 1
5712 2418 1
840 2767 1
1860 512 1
1920 2944 0
3344 3131 0
4896 655 0
2279 646 0
2058 2812 1
227 1408 0
3247 4514 1
1403 7087 1
6374 2832 1
2074 5839 0
4420 7361 1
2187 3858 0
4633 4129 1
2443 514 0
4257 1605 1
1367 1704 1
661 3258 1
4964 3944 0
3471 1805 0
2176 1086 0
5403 4292 0
2390 4360 0
7339 805 0
3224 1131 0
565 6155 0
953 1980 0
4382 1480 0
3179 7153 1
4108 3179 0
4825 3051 1
1551 249 0
7057 2653 1
1818 5640 1
1212 333 1
589 1264 0
14 1452 1
6078 7345 0
7204 6398 1
5136 2322 1
4834 1411 0
1467 4950 0
1930 5245 1
6536 5120 1
2595 5711 1
348 706 1
617 2017 1
6709 946 1
6436 6476 0
2118 5557 1
212 2918 0
656 492 1
5966 5881 1
4841 6711 1
7495 5061 0
6711 5501 0
2587 4720 0
3841 731 1
2530 1433 0
6506 1749 1
2772 5316 1
1388 3933 1
2498 1279 0
6338 5040 0
404 1730 0
7375 5225 1
7165 3674 0
5283 121 0
2387 2764 0
3085 1770 1
358 3598 0
413 6524 1
2010 6527 1
4203 7457 1
4734 5925 0
2781 345 1
628 6905 0
5057 6112 1
5537 7258 0
4025 1741 1
6529 599 1
754 1028 1
3118 247 0
6632 1899 1
3350 4849 1
5696 7176 0
5931 3846 0
5931 7401 1
5887 380 1
5985 4528 1
1772 1131 0
330 4464 0
7112 4003 0
6896 4826 1
590 2900 1
742 5962 1
1991 100 0
3645 2239 1
6106 4145 1
3143 320 0
5072 4252 0
5625 2159 0
5439 4952 1
1429 5678 0
5429 3805 0
5141 5264 0
144 3883 1
3064 959 0
3557 5696 0
6770 2879 1
4494 7083 1
26 276 1
2332 4649 1
6144 4674 1
563 4154 1
941 1916 0
1061 3593 1
3905 2731 1
7419 3978 0
4852 4448 1
6749 772 1
4330 2531 1
23 7153 0
3766 743 0
1832 6056 0
5212 637 1
881 4318 0
6747 2750 0
1179 6124 1
5380 4587 1
174 2166 1
6469 5730 0
982 570 1
4155 5468 0
2447 4766 0
5293 3285 1
6364 6329 1
774 4980 0
651 1906 1
5364 7462 1
244 1669 0
4729 6802 0
6172 3544 0
3062 21 0
2634 2086 1
6092 2936 0
5985 3757 0
1186 5790 1
7497 1915 0
646 6321 1
6166 3803 0
4378 6193 0
1783 1315 1
3165 5520 0
3064 1974 0
3450 6768 0
1663 4752 1
615 7352 1
4813 5343 0
378 2470 0
661 235 1
2691 2910 0
1679 3674 0
7266 5527 1
6157 3247 1
211 5346 0
1364 6863 0
5600 3485 0
5777 3781 1
4840 899 0
7353 2844 1
4997 3886 0
3974 4014 1
2860 792 0
1444 4605 0
989 6805 0
6818 5901 0
4112 6205 1
2291 6320 1
6882 4584 0
7443 3195 0
3243 4134 0
4188 6222 0
4091 2054 1
5296 5612 1
4540 1814 1
3072 3728 1
4274 2105 1
3602 737 1
4384 4531 0
522 886 0
7035 6301 0
3166 1361 1
4055 2394 0
5031 3175 1
3789 173 0
4988 5758 1
3713 5015 0
543 5231 1
5209 3699 1
2188 3773 1
4261 6995 0
1509 4015 0
1431 3494 0
2496 7477 0
2380 3345 0
2508 7143 0
2482 1642 0
3638 95 1
821 890 1
2034 2412 0
725 6026 0
7003 4271 1
3272 4288 1
6818 2213 0
4124 1093 0
2079 5535 1
3712 3437 1
7379 3804 0
2709 3802 1
5950 7198 0
12 6679 0
752 2910 1
4450 405 1
2252 2849 1
6857 607 1
5675 3174 1
7183 235 0
5171 3521 0
6616 4474 1
3327 4281 0
3697 2089 1
2581 1041 0
5133 525 0
1655 2304 1
1385 7193 1
4709 7382 0
4197 3056 0
4575 1636 0
5347 4317 1
1772 6007 1
1718 6775 1
2466 3906 0
2434 6842 0
3658 1133 1
5306 4496 0
508 1480 0
307 7226 1
6750 6924 0
4080 7467 0
3885 7081 0
5872 6328 1
2695 5970 0
6708 2792 1
3895 989 1
668 1951 1
6367 6217 1
399 6919 1
1722 5071 1
5491 7165 1
4512 6237 0
1232 1891 0
592 2380 1
3156 4936 1
2147 2598 1
264 6876 1
6057 5560 1
3961 5830 0
5748 1364 1
1995 4642 1
3982 3635 1
5101 1541 0
4946 5296 1
4622 3006 0
5321 5180 1
3339 1477 0
918 2807 1
4098 432 1
4809 6282 0
4400 4601 0
2939 6589 1
1902 2105 0
1878 5643 0
5302 5436 0
5716 6484 0
7040 6447 0
1838 5464 0
3022 4485 1
4077 3826 1
5013 1451 0
3965 6684 1
3379 7212 1
225 4926 1
7046 589 1
2395 3438 1
1294 260 0
3753 1769 1
5719 1017 1
5765 2736 1
3651 102 0
2680 3208 1
1324 1275 0
7144 2559 1
5553 1109 1
2803 3914 0
263 1719 0
6985 4456 0
4425 154 0
6515 2813 0
4957 3313 1
3756 7162 1
2309 6344 1
5642 4578 1
1742 4573 1
4354 3547 1
6021 6051 1
2257 2104 0
4682 7307 1
859 4466 0
3486 5313 0
4498 3096 1
6556 4684 0
2410 7422 0
3059 1697 0
6487 2679 1
2328 1784 0
2125 4872 1
2629 513 0
64 6816 1
2023 7004 1
4602 4658 0
4556 1515 0
1233 267 0
6075 4103 0
7404 6731 0
3296 2965 0
5277 1251 1
1767 3041 0
6952 3368 0
3996 5377 1
1814 2932 0
6525 2140 0
590 5753 1
1847 4745 1
4814 1820 0
1309 5824 0
2572 7006 0
421 1787 0
5692 6699 1
7093 5653 1
2273 937 0
1293 2055 0
1366 7092 1
6587 4258 1
3013 537 0
2272 6033 1
1338 5946 0
6700 2683 1
6708 6877 0
4604 6069 1
5610 631 0
7321 5903 0
1377 6111 1
4550 7429 1
3781 4641 0
2271 3335 1
5486 6995 1
6145 4579 1
6131 1438 1
3570 3824 0
6335 7037 0
984 2072 1
526 1231 1
2734 1338 1
5439 2226 0
2981 5845 0
7283 1527 0
5091 5420 0
4423 6998 1
5372 4641 0
1222 6746 1
3808 162 1
5239 1613 1
6451 5665 0
5168 2204 1
4651 3024 0
6420 6487 0
3263 180 0
307 3197 0
6381 1452 0
6778 5954 0
2891 3325 0
576 5983 0
499 4439 1
1238 829 1
350 3010 1
239 2281 0
1811 6622 0
6700 3786 0
2935 279 0
2875 4457 0
5128 5348 0
6073 2224 0
1337 1507 0
6085 4482 1
4788 3345 0
3918 3966 1
3569 6988 0
4634 1970 1
208 4387 0
3411 1310 0
7216 1377 1
1510 5384 0
3661 4747 1
2753 2888 1
6084 2168 1
1460 3435 1
6446 375 1
5489 4991 1
2242 4509 0
5132 2425 1
3518 6522 0
5491 5295 1
3941 6447 0
6733 2819 1
6991 5503 0
5543 4067 0
3304 3186 1
5941 2254 1
7339 899 1
2679 7448 0
4782 3438 1
591 3317 0
3244 5853 1
636 4444 1
707 6324 0
2162 552 0
7020 5585 0
4642 7377 0
2780 246 1
1079 7021 0
1067 1330 0
6864 260 0
7328 2685 0
3142 3067 1
3928 6834 1
3525 4344 0
5309 1551 1
5926 1836 1
3451 3636 0
3208 2255 1
4341 2988 0
1516 3207 1
2070 5078 0
3878 3452 1
1271 654 0
4608 6520 1
2325 783 1
1564 4670 1
3542 2447 0
2356 55 0
155 6564 0
1812 6188 1
1871 4743 0
5350 6686 0
3453 3973 0
1861 5983 1
5606 6585 1
3554 2824 0
2195 3404 0
6923 3599 1
7269 1225 0
6930 2306 1
4984 5337 0
2281 2253 1
3256 1247 0
2788 901 1
6277 1784 0
5482 6551 0
4706 1424 1
1176 5853 1
2799 1160 0
2832 4249 0
4696 7281 1
2405 4759 0
3569 1690 1
171 1294 0
3916 6135 0
1546 5659 1
2585 3974 1
1512 4903 1
4698 1821 0
1136 2264 1
102 5610 0
861 129 1
5009 6397 1
6058 3493 0
3090 3961 1
3290 1399 0
2501 583 1
6085 5884 1
1510 4431 0
1699 690 1
5 7220 0
2070 4108 1
4596 364 0
4645 7282 1
1601 3747 0
376 1881 0
1666 1128 1
2241 2363 1
4324 6386 1
1153 6197 0
6664 4779 0
3672 5894 0
1742 784 1
583 3768 1
1973 2965 0
6374 6773 0
3434 6532 1
181 4935 1
1165 1134 0
1306 7092 0
6155 6999 0
3972 7198 0
5543 3367 1
4354 242 0
6810 1539 0
1147 4631 1
508 7445 1
112 2236 0
7105 5532 0
7047 3671 1
7090 7368 1
334 3136 0
6311 7054 1
6758 6926 0
4165 3778 0
4959 2008 1
7140 3757 0
4239 5887 1
833 2919 1
3800 6834 1
7398 6380 0
1111 3881 1
6257 4244 1
5547 4967 0
5533 3237 1
16 527 1
1304 5341 1
1995 6395 0
2408 5345 0
1105 5134 1
4674 3611 1
2586 358 1
641 885 1
6609 2157 1
1400 6601 0
5118 4527 1
7435 1841 1
4324 4869 1
2945 6644 0
7383 2759 0
6163 3541 0
640 4854 1
5460 2205 0
4460 7153 0
7169 5644 0
1947 4381 0
3014 5680 1
459 1827 1
4456 1366 0
5101 5830 0
1590 7446 1
5834 7476 1
5697 2071 1
3176 6351 0
5899 5460 1
3995 2264 1
5732 2253 1
3713 5156 1
3070 4927 0
2929 2845 1
2788 4191 1
1043 5242 0
619 4104 1
561 1544 0
5239 4231 0
5363 3132 0
4555 7086 1
510 1726 1
7452 1430 0
668 7319 1
4943 940 1
5703 6059 1
2007 2886 1
58 4606 0
5214 479 0
1434 1354 1
2361 1513 0
6755 3317 1
3156 1377 1
5753 1299 1
4374 1876 1
5043 449 1
1005 1884 1
3688 1498 0
2757 102 0
3124 3772 0
5429 2785 0
7455 3732 1
6184 4237 0
6099 2266 0
934 96 1
6814 201 0
6527 4401 0
1989 1984 1
2993 4383 0
6715 1214 0
3698 3002 0
507 6444 1
3799 5110 1
7031 6414 0
3405 6869 1
3482 6342 1
5152 2170 0
3509 6147 1
1383 2746 0
1890 1392 0
3920 2561 1
5603 5013 1
7429 4855 0
176 2172 0
6312 3517 0
4810 861 1
4437 5781 1
5479 3359 1
2694 2707 1
4775 818 1
6036 3636 0
6234 2532 0
0 5916 0
4836 1646 1
5874 2779 0
624 3383 0
2317 821 0
5360 6834 1
4190 4017 0
2415 3104 0
4618 4735 0
1028 423 1
6757 7234 1
3554 6604 1
2015 6018 1
3310 1682 1
7191 5812 0
2556 101 0
3095 1306 0
1176 1087 0
5545 2757 0
4816 7435 0
987 3805 0
6352 180 0
5967 4502 0
5953 844 0
158 6964 1
4700 6389 0
4571 2778 0
5766 1244 0
6717 3166 0
270 5652 0
602 5756 1
3765 3030 1
3394 5443 0
1221 2041 0
5858 4068 1
2506 2547 1
1324 3783 0
2792 307 0
208 619 0
1652 6041 1
4486 1541 0
5745 1562 1
5499 1553 0
3406 7250 1
2947 2260 0
1726 856 0
2748 6135 0
1681 6326 1
3315 246 1
5816 4449 1
4359 2699 0
5131 5190 0
6030 3430 0
5448 4995 0
4612 769 0
1778 6370 1
2026 2948 1
7423 48 1
6640 281 0
1897 172 0
4307 4506 0
4421 1471 1
807 275 0
3214 1006 0
6987 6496 0
7027 2442 0
6461 6679 0
3666 545 0
1197 3633 1
2319 4032 0
3850 1879 0
2732 3023 0
891 312 1
5425 3056 1
4582 4715 1
1243 2866 1
5740 3320 1
6516 471 1
3086 2738 0
1752 4781 0
2428 1223 1
114 2353 0
1656 1009 1
1783 1481 1
4737 724 0
6163 5767 1
4943 1527 1
3674 5808 0
2723 1031 1
424 964 0
4585 1906 1
3623 4287 1
2788 6625 0
3114 6072 1
362 4681 1
6103 5932 0
7336 2147 1
998 1741 1
1782 1692 0
3013 4367 0
4582 1645 1
6133 7093 1
203 6980 0
7021 3545 1
6944 5465 1
2849 2360 0
5140 631 0
1167 626 1
797 5164 1
464 2861 1
512 2452 0
7373 2959 0
5255 6988 0
7432 2114 0
4893 3653 0
5199 1491 1
6673 1461 0
4832 2948 1
467 1191 1
7407 718 0
249 7261 0
4505 6604 0
4203 477 0
6005 5948 1
393 1125 1
6713 5524 1
1442 1359 0
656 4075 1
1006 4001 1
333 160 1
5174 2767 1
3058 5654 1
1347 3342 0
1923 7328 0
6651 4082 1
624 4211 1
1679 1120 1
1582 2527 1
2931 3279 1
5868 1012 0
4338 7443 1
251 4678 1
6755 867 0
6703 1309 1
2979 734 0
4270 4379 0
7354 3557 1
6416 6581 1
6737 260 0
3305 6020 1
4645 3745 1
2728 2749 1
7396 3335 1
5538 5176 0
4455 1902 0
1774 4749 1
4660 5173 0
5009 7310 1
2170 1550 0
4970 6088 0
5019 2315 0
337 4165 0
5477 4133 0
2216 4927 1
