nohup: ignoring input
6184 6230 1
5479 2387 0
3298 208 1
1119 3727 1
1257 4510 1
4261 4916 0
217 4553 0
1827 1617 1
5518 5528 1
7367 3118 0
2367 2779 1
2600 2497 1
5746 3985 0
2980 3371 0
3632 5393 0
161 7160 1
446 6778 0
3154 2145 0
2273 3291 0
759 5938 0
2260 726 1
3801 5509 0
2023 789 0
3066 5203 0
2976 3879 0
416 6407 1
458 1033 1
5210 3671 1
3374 1164 0
2953 2782 0
982 4099 1
6948 591 1
5909 3621 0
1975 2645 0
1677 1331 0
3117 5891 1
183 6679 1
5868 6354 0
4861 186 0
65 3261 1
5078 578 0
4755 832 1
3932 2320 0
3836 4140 0
3077 650 1
7168 3534 1
1393 368 0
2562 136 1
817 3595 1
2632 1007 0
4899 5976 0
1334 5723 1
7319 1107 1
5988 4058 0
1580 6807 1
5565 397 1
4500 971 1
823 5541 0
2392 5425 1
4994 6029 1
7016 1862 1
4858 4502 1
4113 2978 1
5547 7348 1
5775 6741 1
7449 5812 0
3721 23 0
1130 2430 0
3788 7347 0
2189 870 1
6729 1267 1
5537 5354 0
4755 461 1
4371 3150 0
1393 2031 0
3222 7134 1
6604 5787 0
5766 3573 1
2536 2619 0
3357 3657 0
6653 6955 0
7133 2956 0
7282 3638 1
1526 1981 1
6055 3441 0
573 6168 1
1539 603 1
1044 6658 0
3125 5924 1
2214 5196 1
429 1546 1
3307 2471 0
7020 4994 1
5230 3452 1
7415 2418 0
5005 6658 0
289 4285 1
4644 3841 1
2914 5288 1
2799 5266 0
4257 7401 0
1723 1695 0
5749 3074 1
5945 3727 0
929 4738 0
2836 51 1
3561 3634 1
4332 3761 0
3247 154 0
3881 1426 0
86 769 0
4612 150 0
6456 1273 1
3286 4215 0
880 6198 1
1886 1513 1
3039 1177 1
5643 5845 0
5542 1865 0
6261 5312 1
2200 3054 0
3330 3903 1
5572 5135 0
3078 3431 0
1636 243 0
2569 4259 1
7422 4268 0
676 2887 0
199 2832 1
3083 2863 0
5634 4121 1
6636 3309 1
3686 6438 1
6275 6248 0
4700 694 1
660 4399 0
3350 3871 0
2023 4232 0
6063 1232 1
4136 1966 1
6032 4723 0
6102 2742 0
44 7479 1
5143 3862 0
5406 6285 1
4349 6814 0
6990 1763 0
5858 3952 1
6723 2307 1
229 2549 0
2998 5419 0
1867 5761 0
94 5724 0
863 6926 0
1701 4604 1
3076 1871 1
5464 6349 1
7280 39 1
2558 438 1
3048 128 0
1298 6854 1
4687 7234 0
1815 4546 0
1836 5194 1
2835 3228 0
5909 4649 0
3012 5808 0
4611 1714 1
2840 469 1
3369 1188 1
5790 1206 0
3947 4115 0
6977 2150 0
1203 6103 0
839 363 1
3022 996 0
3795 4312 0
6003 1914 1
5133 851 1
6047 6328 0
1688 6544 0
304 1547 1
2481 1926 1
56 4297 0
6122 4121 1
6667 5841 0
2442 2452 1
2093 6166 0
7308 6958 1
6115 2209 1
5111 6405 1
3679 1523 0
1598 6727 1
611 2262 0
2291 687 0
3419 5933 0
3876 2386 0
108 1210 0
4407 3816 0
5451 2067 0
2804 1409 0
3976 2695 1
3052 248 1
4911 3040 1
5373 3597 0
6389 5992 1
15 2642 1
6043 3465 1
372 3808 0
2259 1088 0
4887 6635 1
4039 3486 0
5859 2295 1
586 5092 0
3554 6899 0
5445 3057 1
4386 4115 1
6046 3224 0
5104 1596 0
2246 5578 0
1557 2916 0
6748 6481 0
1577 3240 1
7339 2551 0
1709 6405 1
3869 5441 1
2200 2188 0
3066 2811 0
1832 4597 1
4856 6642 0
3803 5436 0
3918 6355 0
2145 4472 1
3612 2831 0
6503 67 1
302 6681 0
4146 6808 1
3974 682 0
378 790 1
5931 5261 1
6981 685 1
38 7041 0
3291 2365 0
828 5686 0
6001 53 1
2894 3318 0
2173 3115 0
1521 3531 0
628 5986 0
4397 2360 1
4249 149 1
2834 418 0
4165 6921 1
3063 2396 0
829 863 1
4077 3650 1
5882 2953 1
802 5087 0
3203 4981 1
4919 2338 1
5975 2016 1
4437 4868 0
7000 3211 0
7060 3478 1
1173 3839 0
1819 2192 1
4638 3786 1
5656 6624 1
1662 6053 1
28 2556 0
180 3072 0
1329 7377 0
2591 1416 1
1001 3470 0
5089 3531 0
6392 4212 1
4287 7430 1
676 199 0
2408 3761 1
5411 144 1
4445 5795 0
4333 7465 0
6479 2860 0
5063 1228 0
3515 5951 0
3477 2831 1
258 2120 0
2006 1900 0
7034 3871 0
4535 2544 0
1682 6014 0
7298 1122 0
4476 6971 1
4731 5248 1
807 2848 1
4815 4517 0
3785 4367 0
4686 2906 1
3938 3300 0
701 6601 0
1180 6466 0
3082 6337 1
3377 508 0
3333 2546 1
4064 6798 1
457 5342 1
1983 7465 0
6330 4792 0
6296 41 0
88 437 0
3357 7041 0
3271 1485 1
2756 5814 1
1780 6978 1
5708 2566 1
7130 1809 1
4975 3330 1
7147 518 1
5235 6212 1
7174 3718 0
1505 1491 1
4083 1596 0
4654 7347 0
2969 1407 1
2297 3383 1
6127 6381 1
4020 4011 1
4501 629 1
1525 5558 1
6830 2372 1
7282 6015 1
7350 3475 1
1766 2424 0
4946 4006 1
730 446 1
3966 7418 0
4410 4994 1
5947 3246 1
2380 4679 0
25 300 1
3451 2152 1
1140 323 0
5846 1772 0
6414 1490 1
2850 4516 1
5811 755 1
4533 1165 0
3703 6911 0
4273 2121 0
2422 4698 1
1739 562 1
2163 192 0
5871 1966 1
4052 224 0
2213 3718 0
6033 3696 1
2862 2537 1
6283 2267 1
7096 7277 0
1134 2602 1
3410 3466 0
5959 3127 0
2032 3781 0
4090 4170 1
6916 3614 0
1682 3549 0
5607 3189 0
1859 1954 1
6601 4253 1
6253 872 0
2037 5989 0
6223 4383 0
2127 6622 1
4469 7339 0
2208 5714 1
5957 1097 0
5033 2272 1
5236 7409 0
1353 1627 0
7205 4871 1
1137 3784 1
6747 1393 0
6398 5952 0
6052 252 0
5311 5160 1
2793 3228 1
2736 4979 0
6742 4545 1
1316 2855 1
4874 6352 1
5946 5207 0
5461 6548 1
2926 3484 0
3078 1869 0
3404 4206 0
950 4237 0
6936 6944 1
5068 3877 0
5675 5458 0
4599 6171 0
3562 5826 0
1631 1605 1
2371 7033 1
3430 7003 0
4130 2561 0
5162 7157 1
1779 5292 1
4265 5227 0
7074 2324 0
7061 4654 1
253 1111 0
7239 3437 1
5353 1848 1
1528 294 0
38 1496 0
3934 6109 1
145 4789 0
3179 7029 1
4080 7455 1
4130 7396 1
1446 5618 1
730 4181 0
1176 5803 1
5110 7056 1
1974 701 1
3214 2701 1
6900 3929 0
7479 6841 1
4960 6141 1
3287 3487 0
6570 339 1
3656 7166 1
5608 5656 1
340 1485 0
5322 4365 0
2543 138 0
2011 7095 0
5204 4629 0
2110 1140 0
2614 6199 1
1937 5332 1
3187 786 1
2192 2747 0
6094 1258 1
7170 3845 0
651 6159 0
2423 616 0
2130 5387 0
4049 1666 0
200 1079 0
4150 2589 0
1965 5540 1
4104 4836 1
6119 4094 0
3064 5484 1
5893 6366 1
5961 2799 0
5121 336 0
6215 1416 0
810 1641 0
1778 1027 1
2018 315 1
9 5539 1
466 5351 0
1984 4633 0
1187 1107 0
2165 2953 1
441 1783 0
3886 6444 0
2780 1234 1
1063 4096 0
5785 3159 0
5654 2164 1
7230 1248 0
4537 5225 1
3528 1425 0
4363 4807 1
6176 4468 1
3217 6263 0
6466 1883 1
2650 383 0
181 5429 1
5615 5794 0
957 2619 0
5281 11 0
5900 3223 1
4175 579 1
3202 2036 1
1499 5637 1
4421 7156 0
1937 6576 1
5941 4929 0
3679 1578 0
2276 3309 1
1590 1047 0
4588 1423 0
6185 4923 1
3151 1434 1
3130 444 0
6599 3471 0
4284 3141 0
5918 360 0
2513 139 0
4541 4942 1
5969 4266 1
5757 3111 0
758 1679 0
558 4273 1
2218 4461 0
2824 4143 1
1723 2252 1
109 3477 0
1919 2281 1
5296 4780 1
569 2049 1
6419 1871 1
2100 7374 0
5364 5872 1
697 579 1
2408 7484 1
4843 1186 1
956 638 0
3688 1823 1
5228 7330 1
4183 6461 0
4725 6634 1
1500 209 0
211 3018 1
225 1618 1
1692 1552 0
7496 1107 1
4283 926 0
348 4071 0
3298 3030 1
6070 5170 0
960 5680 0
3025 3487 0
2044 5942 0
348 6903 0
1715 5098 0
90 6644 0
3749 4007 1
2531 2132 1
4931 4173 1
5139 4130 1
5542 118 0
5233 3678 1
2572 2470 1
6136 5563 0
4541 3548 0
2354 3145 1
6832 3223 1
5649 1166 0
7265 6797 0
1433 1679 1
1072 957 1
6158 2431 0
3926 6770 1
5208 5383 1
1887 2692 1
2775 6487 1
6257 2502 0
4862 2060 0
6689 6841 1
4831 1345 1
3870 5709 1
166 4170 0
7072 1743 0
403 5337 0
3443 5011 1
6162 7218 1
7127 2573 0
5346 3679 0
1936 4087 0
4098 5243 1
5264 6858 1
484 762 1
559 2881 1
4084 5103 0
8 3066 1
2118 6259 1
5429 7182 1
4354 807 0
3983 4902 1
1423 437 1
3202 7211 1
2965 1819 0
187 4453 1
6027 5627 1
4387 719 0
3889 403 1
6650 4815 1
2141 5775 1
3971 1558 0
5360 6639 0
527 1619 1
3070 3112 1
2803 2047 0
3895 7217 1
374 6191 1
6206 160 0
415 5830 0
3138 6328 1
5405 1119 1
2118 7066 1
6130 6321 1
2453 6039 1
6065 2724 0
2945 4810 0
2652 7177 0
6558 2114 0
2530 4936 0
1560 7063 1
5045 1011 1
6080 1132 1
304 3320 1
667 7210 1
3254 4143 1
6940 791 0
4458 2593 1
3259 6637 0
3528 943 0
3792 2584 0
4927 3819 1
3586 5904 0
4713 5524 1
6990 624 0
2002 3547 1
7450 7395 1
4959 3193 0
6116 4682 1
423 935 0
2981 1580 1
4410 1498 1
2142 3729 0
5950 3590 1
6022 585 0
2582 6143 1
1159 1608 0
5011 5179 0
6309 7459 0
5151 2168 1
3872 4633 1
422 139 0
4971 4304 0
4495 4870 0
68 5243 0
3247 5342 1
7395 4542 0
6141 5424 1
5363 2523 0
4548 6617 1
5666 1676 0
4820 2309 0
5382 6278 1
7341 7447 0
4567 303 1
6130 5351 0
4930 1095 0
3753 6467 0
6518 4668 0
3800 2481 1
1508 4574 0
2206 3201 1
1273 3333 0
3771 6047 0
667 3278 1
3087 1611 1
5053 4075 1
4345 6068 0
4892 4580 1
7037 1368 1
2408 6985 1
914 2271 0
2273 2078 1
5000 2691 0
592 7206 1
1968 5177 0
3469 3910 1
5163 3394 1
2217 4167 1
3288 6681 0
6047 975 0
4951 3786 0
6978 5908 1
2316 6908 1
2447 6335 0
1308 4642 1
73 496 1
6257 5912 0
1796 1217 0
3821 6963 0
1598 103 1
4153 6037 0
5889 176 0
2450 5325 1
240 6697 0
5831 4381 1
3245 4204 1
187 6516 0
1491 5975 0
5982 6676 0
2808 5272 0
4250 3493 1
6016 2718 1
5403 2532 0
2116 2421 1
1197 4059 0
155 5689 1
6174 7101 1
362 6317 1
4241 5494 1
3962 579 1
2884 3349 0
3875 1335 1
677 3230 1
5619 3752 0
584 5362 1
1189 2480 0
5290 2980 1
3636 6064 0
5447 2977 1
655 1673 1
7158 1936 1
4166 4663 1
5899 889 0
6840 6855 0
3161 6406 1
6944 2990 0
4905 3485 1
2258 5077 1
5410 4792 1
7158 5659 0
3758 2795 1
55 1603 1
181 1596 0
4424 1415 1
5667 7451 1
4824 4220 1
3076 6386 1
1247 4960 0
6991 6083 0
339 2430 0
1514 5730 0
7197 2271 1
950 6073 1
5551 2568 0
50 3535 1
177 7144 0
2296 3253 0
1669 4927 0
3441 7053 0
1299 5067 0
6283 3286 0
3484 1014 1
5958 1132 1
4388 3808 1
7103 1573 1
6654 7132 0
3540 562 1
6197 4706 0
7490 4264 0
6622 4164 1
5392 7230 0
1682 95 1
899 526 1
7308 3305 1
7248 6635 0
4039 6110 1
5866 286 1
6647 3557 0
2205 5796 1
6184 2917 1
4941 1890 0
1344 7365 0
721 2149 1
6312 1086 1
3220 5327 1
315 5590 0
1974 147 0
4500 6497 0
1999 1667 1
1101 4427 1
223 1954 0
4149 7391 1
6289 5994 0
573 1963 1
6292 5511 1
1251 4404 0
7437 4238 1
5946 156 0
3787 1541 1
1549 5001 0
6595 4793 1
3242 953 1
3311 4515 0
982 3458 1
3998 5617 1
5310 5817 1
4205 2902 0
7011 2678 0
3843 6507 0
2082 2887 0
5998 2388 0
6003 4540 1
242 3812 1
4090 77 0
6839 4609 0
1071 1485 0
4641 5570 0
7415 4366 1
7149 4188 0
4920 6449 1
1910 4568 1
6529 1277 0
210 7146 0
4688 3260 0
7103 3359 0
68 5409 0
6435 3315 1
4695 3839 1
2672 3516 0
1396 3192 1
56 1715 1
3237 6743 0
3107 7405 1
584 1210 0
2768 3794 1
5821 6177 1
2104 5248 1
6806 336 0
6040 3928 0
611 5151 0
6170 3376 1
5858 5468 1
2273 5329 0
2543 2157 0
1528 5243 0
3333 6548 1
678 2163 0
7037 6472 0
5692 6284 1
2296 805 0
4070 1335 1
1538 6096 0
4420 6168 0
7424 7150 0
4535 2085 0
668 7390 0
6149 6869 0
749 7475 1
5084 2587 0
2784 5863 0
3149 6349 1
1886 5183 0
2044 850 0
215 1789 1
4951 6897 0
6877 6867 1
2230 7016 1
2127 943 1
7042 3777 1
1196 2864 1
301 5703 0
641 3844 1
4087 910 1
2287 3686 0
1071 1642 1
2018 4471 0
2999 658 0
6637 5916 0
1646 2938 0
6094 7399 1
6643 1411 0
4484 718 0
2301 197 0
6496 7132 0
4151 5313 1
3936 5575 1
866 1208 1
7040 820 1
2008 2930 1
531 1609 1
5502 3732 1
425 6328 1
2334 5967 0
2357 1318 0
3683 806 1
5603 4840 0
2170 6760 0
4496 4925 1
4466 2411 0
3540 652 0
4469 4569 0
4809 4819 0
1536 270 1
710 1348 1
659 5194 0
3113 4582 1
5214 1307 0
6512 6209 1
5151 31 0
4066 6298 1
4179 1991 1
4959 2893 0
2929 4641 0
4919 200 1
1368 3714 1
5126 3485 1
4292 4293 1
382 3845 0
409 2730 1
5763 1546 1
5744 5394 0
6542 4566 1
2013 6092 0
4704 4119 0
4258 1954 0
5787 558 0
2005 2794 1
6484 1506 0
678 3324 0
578 5922 1
4976 4047 0
4376 3731 1
4979 2458 1
7279 4728 1
3645 7366 0
901 1723 1
7357 3603 1
6849 2679 1
58 7305 1
274 2206 0
1968 3606 0
777 1717 0
5093 4366 0
1427 299 0
5058 5138 0
4818 2325 1
5555 1209 0
4274 4108 0
598 818 0
5236 2019 0
4074 6703 0
7055 1514 1
4624 3463 0
5443 696 0
5106 380 1
3484 3871 1
3988 7365 0
6122 3029 0
2129 6790 1
2123 4690 0
2386 7004 1
5152 4925 0
5928 5754 0
3523 6012 1
6675 1288 1
5194 1234 0
730 6969 0
6198 5017 1
5757 1398 0
32 4649 1
5358 962 0
2693 1934 1
5551 4890 0
7275 2502 0
548 6060 1
1660 5010 0
4925 761 0
6207 1078 1
6143 2387 0
1346 4015 0
3998 2312 0
3404 2436 0
7027 1775 1
1144 6114 0
436 4674 1
6271 2359 0
2750 6007 0
5397 7210 1
6764 6992 1
6620 1886 0
7025 7089 0
5952 217 1
7271 1028 0
3734 5916 1
6742 6330 0
5101 4435 1
1317 1334 0
4901 7083 0
2443 3619 1
210 910 1
6684 5626 1
4736 3668 1
7118 6172 1
1079 6672 1
5230 1030 1
3488 2240 1
7296 5394 0
7448 2958 1
3805 3590 1
394 328 0
6567 3703 1
19 1698 0
3259 353 0
134 5122 0
5886 4800 0
6376 683 1
3642 7016 1
511 3332 0
65 1190 0
3290 7383 1
6200 5896 0
4481 6975 1
4531 5095 1
74 1240 1
896 2257 1
5576 6076 1
2508 6611 0
7404 1924 1
6249 48 0
426 6565 0
2719 6796 0
5236 5730 0
4387 6692 0
3933 1170 1
2666 2900 1
2605 3787 1
2132 5418 0
2726 2287 0
6710 5873 0
4263 3354 0
5535 959 0
4206 478 1
4962 6413 1
94 1948 0
1283 3595 1
3053 6375 0
880 964 1
784 5618 0
4454 5528 1
3585 4566 0
7242 1422 1
3115 3933 1
6929 2101 0
3559 922 1
5423 7062 0
1223 1330 0
5442 4628 1
432 3812 0
1116 2775 0
38 168 0
5241 5533 0
7293 1515 1
3816 6911 0
1450 5716 1
2248 3920 1
4092 4876 0
4703 3664 0
6256 5671 1
1214 2556 0
501 4004 0
6536 832 0
1596 7221 1
1827 2778 1
1436 982 0
4012 4608 0
4724 5274 0
6426 5031 1
1850 6247 0
6312 4726 1
6196 4451 0
3363 6557 1
4621 1528 1
6985 1853 0
1427 2139 1
1715 2628 1
5321 1147 1
7159 1219 1
2959 394 0
747 4642 0
2425 4938 1
2452 1421 0
4742 1121 1
362 7285 0
6079 4527 0
5636 6068 0
780 313 1
2873 3452 0
1803 1522 1
1068 2651 0
782 1129 0
242 4909 1
3860 4418 0
6698 7432 0
2039 2152 1
6834 3799 1
6340 1485 0
6543 5838 1
4945 5942 0
3206 5521 0
340 7310 1
6943 6183 0
3139 1762 1
629 6177 1
3597 2190 1
4948 4191 1
5405 2477 1
5186 4668 1
7410 2364 0
625 1324 0
15 2985 0
2327 6780 0
3032 869 1
1578 5604 1
3256 2384 0
4442 3718 1
5973 429 0
2402 2487 1
3021 2116 0
631 7193 0
738 7255 1
4735 1737 1
6583 3914 0
5279 2971 1
2763 4455 0
6589 6070 1
3369 1147 1
3062 6669 0
4755 3071 1
700 1506 0
899 2982 1
5355 7366 1
328 2398 1
2196 3253 0
3025 859 0
5156 6871 1
5955 4475 0
1474 461 0
912 5905 0
2222 4918 1
6784 1776 1
1914 747 0
1068 6501 0
6859 770 0
3420 5783 0
3486 4491 1
5219 2077 1
3543 5843 0
5315 530 1
1474 442 1
924 4920 0
1595 7173 1
373 2590 0
946 2009 1
2925 2393 0
5057 7345 1
5182 478 1
3725 4013 1
4957 4584 1
2482 6522 1
3413 227 0
1967 4721 1
841 7329 0
4381 1359 1
4178 1426 1
6742 85 0
2778 2416 0
4008 3981 0
2404 2722 1
2232 2592 0
2003 2608 1
1740 2827 1
760 6521 1
5612 6120 1
4581 7010 1
10 2243 0
5895 5607 1
2670 6342 0
4747 1290 0
3593 4268 0
2789 3376 1
5528 5015 0
1738 4590 0
5678 6994 1
1686 2727 1
2513 1215 0
5519 4956 1
2862 7442 1
1751 4597 1
4709 1049 1
2830 7469 1
2559 820 1
6684 4683 0
2495 4613 0
3801 4575 1
1190 3135 1
115 2199 0
1593 7377 0
2751 6028 1
5276 3790 1
5711 3358 1
5473 30 0
15 6587 1
4445 6685 0
6165 6887 1
511 5348 0
4784 1132 1
172 943 0
7380 736 1
3154 383 0
1464 3327 0
5920 6066 1
1225 3785 1
4530 2117 0
4727 5391 1
1219 2649 1
5185 141 1
4833 2934 1
3693 2948 1
3108 2725 1
574 4923 0
4436 5267 1
6104 1172 1
616 823 1
6378 3684 1
3704 6602 0
221 6288 1
2295 3269 0
943 278 0
4214 6565 0
1155 112 0
4238 6174 0
925 7142 0
2530 5963 0
7452 1392 0
5796 2240 1
2192 3118 0
3158 6482 0
2630 3754 0
47 1758 1
812 617 0
602 4735 0
6296 1896 1
5293 1642 1
1124 1997 0
6317 3010 0
3710 3746 0
3933 6318 1
2517 4171 1
1918 6554 0
3939 6055 1
1511 3516 1
492 2870 1
5435 555 1
5842 7406 0
2178 6484 1
1700 2945 0
2131 1051 1
5863 563 1
2027 667 0
4034 4810 1
28 6971 0
3421 4361 0
5831 1394 0
6324 2624 1
2914 2003 0
253 3032 0
5304 6982 0
5866 5840 0
2647 5228 0
6143 7384 0
634 5161 0
3218 5187 1
2939 6457 1
2858 3552 0
1211 432 0
614 4576 1
1399 6831 1
7310 1800 0
5805 1455 0
5572 3360 0
2990 2439 1
6664 6628 0
4314 811 1
2367 1466 1
6697 1300 1
736 6675 0
6717 597 0
3282 1044 1
1178 5272 1
6340 3367 1
5316 313 0
3998 6527 1
4945 1353 1
7076 7426 1
3907 3700 0
3107 18 0
7212 1548 1
4898 6675 0
6257 5780 1
385 7356 1
4410 1003 1
6456 706 0
4292 2683 1
4995 3911 0
5128 6524 0
2715 3926 1
5998 6892 0
7453 1488 0
4058 7367 0
4233 4465 0
3338 171 1
1759 4031 0
4850 6470 1
1419 2096 0
2203 1576 0
2263 2429 0
2343 3510 1
