nohup: ignoring input
1547 1997 0
7376 2853 0
5937 5896 0
4011 1918 1
6660 1290 0
3184 3447 0
70 5867 1
2432 2809 0
1846 379 0
3515 3488 1
1197 7295 0
2450 7251 0
1182 3430 1
2224 593 0
4838 6630 0
138 5408 0
769 2190 0
1275 4223 0
1241 249 0
13 885 0
1314 2830 0
977 4535 0
4552 6101 1
7318 3467 1
5441 1104 0
3119 5249 0
2226 19 1
6812 4312 0
1283 1041 1
4173 2042 1
6817 5981 1
1120 6040 0
3450 2097 0
5415 2767 0
30 6305 1
4712 452 1
4501 1114 1
3827 4546 0
1212 4436 0
3283 6179 0
6860 6328 0
2230 2562 1
1319 960 0
3230 3850 1
7217 5594 0
4238 3836 1
1167 1947 1
859 5982 0
1641 3467 1
6010 254 0
2238 2748 0
891 4699 1
4776 244 0
1678 3157 0
855 4565 0
7166 4062 1
1256 4129 0
6266 3763 0
1047 1128 1
6403 6978 1
2913 812 0
3296 3761 1
3446 4513 1
3553 2012 0
2401 890 1
599 3888 0
4155 4645 0
1184 495 1
5418 2132 1
7354 4916 0
4443 1848 1
4314 4254 0
3995 5193 1
3123 7 0
5589 5466 1
507 6872 0
6183 5335 1
412 5786 0
1182 3331 0
3560 1016 1
784 2922 1
6372 3692 1
3226 3179 1
6650 3393 0
7190 4641 0
1902 5378 0
7270 4596 1
2980 3233 0
2429 1883 0
1599 7272 0
1875 5938 1
5344 2384 0
3089 2620 0
5346 3123 1
4899 272 0
4938 5120 0
3388 1374 1
155 687 0
5775 7453 1
6386 6227 1
4552 3368 0
6913 4209 0
694 1166 1
5809 5742 0
1907 2256 1
1474 4592 1
1019 4559 1
6414 4785 1
2882 624 1
1335 2579 1
5964 4129 0
3987 3687 0
2807 996 1
4867 1510 0
6135 5469 1
2777 5210 1
6125 6497 0
3149 2908 0
4697 1363 1
2644 7375 0
4471 384 1
2919 5716 1
3606 3915 1
2874 1860 0
752 901 1
3798 2763 1
476 6517 0
55 1595 1
332 6397 0
5110 1849 0
1131 1883 0
7326 2214 1
6285 5460 0
4277 3369 1
1894 4706 0
4295 7250 0
1942 4096 1
1432 5519 1
836 1776 0
3168 7356 1
2389 912 0
1030 2088 0
167 6799 0
2574 5593 0
247 2303 0
875 4030 0
2424 6467 1
314 4883 0
5336 6745 1
5136 3690 0
7434 4449 0
882 593 0
6537 5848 1
5040 229 0
74 1956 0
6858 1222 0
200 797 1
6997 7010 1
1230 819 0
4993 7396 1
3123 1374 0
1457 1685 1
4671 5710 0
3108 4070 1
94 899 0
4519 3638 1
2647 3055 0
4160 4542 1
7463 3163 1
1730 943 1
6170 6912 0
4168 3202 0
818 810 0
1593 3041 1
2750 2981 0
4879 1136 0
6228 1774 1
6127 3954 0
5580 356 0
4792 498 0
5084 6375 1
4451 5693 1
624 2302 0
4686 4701 0
2727 6041 1
6546 4289 1
7496 3946 1
6466 2689 0
4794 3934 0
4901 2740 0
4615 1796 0
5621 3906 0
2725 6819 0
2024 3955 0
5018 2043 0
7124 6851 1
4607 2305 0
6060 3966 0
2462 4906 1
7163 4228 0
3153 2956 1
3542 5535 0
6365 2142 0
5639 6283 0
5862 6210 1
4434 1578 1
1244 763 0
3000 85 1
3554 4206 1
2851 2868 0
5963 3911 1
3818 5173 1
6212 7162 0
3153 3832 1
2412 698 0
7310 7239 0
881 2722 1
4053 1054 0
4767 2691 0
1945 3200 0
4460 4877 1
3393 2562 0
4485 1038 0
3959 1777 1
1682 5771 0
2795 1412 1
5221 6148 0
3169 4439 1
97 1956 1
6276 801 1
3858 4592 0
1300 666 1
322 4379 1
257 5799 0
6555 1006 0
7348 4086 0
1329 4487 0
4611 2438 0
4338 1740 0
2158 3248 0
7110 2514 1
3779 164 1
213 605 0
4915 2414 1
4438 5455 0
7153 5021 1
2342 804 0
853 3259 0
5153 5517 0
6638 152 0
5656 4272 1
6909 856 1
5053 4428 1
3117 4041 0
4822 3174 0
4560 2794 1
5801 3866 1
1053 1707 1
6434 2446 1
34 6515 1
2802 5625 0
5677 4185 0
6143 2952 0
1758 2450 0
5978 281 0
2517 7382 0
1268 4255 1
2299 7292 1
1866 5868 0
3814 7147 0
4463 4684 1
1007 3855 1
2265 1374 1
2505 5436 0
4914 3718 0
709 1775 1
3368 4543 1
2152 4002 1
4118 5986 1
2554 5257 0
1768 629 0
5785 4162 1
3474 5412 0
580 2651 0
4516 2384 0
4948 306 0
3047 644 0
2252 2025 1
7016 409 1
895 147 0
173 5916 0
5173 5021 0
7225 531 1
5948 13 0
6348 3556 1
58 3634 0
5308 2394 0
2175 330 1
5930 5561 1
5467 2428 0
7249 6407 0
4681 3186 1
2739 4571 0
1534 2625 0
2727 39 0
1284 5700 1
1499 441 0
6509 732 0
6595 2003 0
2612 1515 1
5299 3434 0
1542 712 0
2892 6595 1
5959 2524 0
3785 312 1
2147 5468 0
5050 1688 0
6458 6573 0
2819 2044 1
4594 31 0
4738 857 1
6274 3606 0
3504 5906 0
4764 6793 1
2096 3677 1
5955 5129 0
4923 2477 0
5725 6208 0
544 5792 1
4105 912 0
4618 3646 0
2123 654 0
5131 115 0
3001 3355 1
6742 5443 1
791 6180 0
3597 1376 0
1155 6768 0
3646 2617 0
4423 6315 0
5560 5419 1
7284 1561 1
6831 6147 0
6143 612 1
7410 3705 1
4007 2314 1
288 5446 0
1066 5655 1
5738 6974 0
2134 4169 0
4995 4458 0
5812 3289 1
152 6893 1
3028 528 0
982 870 1
4510 5135 0
5736 4770 1
6364 2201 1
5348 32 0
2538 2953 0
215 2497 1
4035 7009 0
1291 3302 0
1424 5382 1
3912 3432 0
6849 2486 1
3028 6375 1
4448 2683 0
753 1977 0
5742 4160 0
6455 430 0
290 5684 1
411 2067 0
1021 7046 0
838 911 0
6260 135 1
2688 3273 1
5789 4111 0
40 711 1
1253 1306 1
3270 819 1
5233 7227 0
457 2847 1
3378 3634 0
3625 1694 0
6201 4218 1
3370 5356 0
2536 3454 1
2515 4916 0
431 1314 0
905 3324 0
6449 2648 1
7208 7273 0
509 4841 0
4732 1971 0
1179 4596 0
4491 2322 1
228 2836 1
7191 257 1
1081 3750 0
3584 5532 1
449 4964 0
5556 3453 0
2922 6952 0
4857 5782 1
2775 4171 0
4440 5133 1
3744 6816 0
1177 6214 1
6802 73 1
5207 3213 0
6001 6356 1
6654 6985 0
7160 3190 0
2878 4625 0
2760 4662 1
3276 3643 1
1477 5086 1
396 6595 1
1802 3036 0
5440 713 1
5873 5931 0
5393 2086 1
373 2668 1
7022 1577 1
3653 1201 1
3181 6501 1
1648 4170 0
6169 671 0
2645 6602 1
4674 1808 0
1278 3669 1
6711 6696 0
2345 3590 0
2996 4822 1
4484 3720 0
6645 5422 1
4210 174 0
1809 3463 0
5024 6778 0
572 2934 1
4413 554 1
3645 3339 0
32 1978 1
4737 69 0
1699 221 0
5596 3691 0
4795 4348 1
2455 3973 0
1524 5632 0
6649 2240 0
219 7139 1
3606 3846 1
1571 141 1
3517 5221 0
6780 603 1
6173 4914 1
7044 3568 0
3779 212 0
6849 2197 1
3911 7160 1
5938 1210 1
4474 6192 0
4841 7215 1
4385 1305 0
384 5217 0
406 1923 1
2682 801 1
1165 589 0
5199 5506 0
3667 5893 1
2390 2734 1
3496 25 0
7111 222 0
4363 6256 0
7169 2394 1
6740 2014 0
5363 5213 1
4869 2145 0
1195 6529 1
1985 6689 1
6580 1495 0
1675 6394 1
1218 3055 0
6316 5012 1
4963 1525 1
1463 4742 0
4758 4168 1
2915 5898 1
7348 6428 1
4373 6402 0
2864 2008 0
7404 3999 1
255 3356 1
1140 1609 1
2192 212 0
2679 7008 0
1554 3166 0
3885 7386 1
3713 7308 0
5190 5506 1
4011 7009 1
1188 5108 0
734 1433 0
4376 3998 1
4813 3172 0
3137 1277 0
2781 570 0
3826 7187 1
4613 6953 1
5959 6384 1
588 1223 1
4996 5366 0
1032 5142 1
837 5659 0
7448 7241 1
1542 5912 0
5301 6276 0
201 6018 0
1421 7315 0
4013 674 1
6765 5038 1
4684 2693 1
7204 6722 0
2258 5089 1
7221 988 1
4383 6936 0
7145 3551 0
6438 843 0
2811 2277 0
6523 3952 0
3809 5558 1
2710 3703 1
3810 2812 0
4399 4019 1
5226 6147 1
4277 382 1
6768 2808 1
2826 1193 0
2301 1849 0
3334 429 0
4644 3701 1
6191 7053 0
414 2887 0
3984 2922 1
1126 4728 1
1326 950 0
156 1251 0
6568 4909 0
7094 1080 1
7351 6482 1
6894 2520 1
3794 5233 1
6677 4713 1
1410 7460 0
4129 2798 0
4799 7102 0
4820 4066 0
571 3128 1
4092 5938 1
3117 4517 0
5725 5757 0
4745 2955 0
4902 656 0
1122 3489 0
3979 6010 1
5266 4886 0
4879 196 0
4374 4421 1
1636 1981 1
4296 7011 1
3396 616 1
3111 781 0
4519 7184 0
6368 1320 1
3537 4873 1
4385 6661 0
7268 5530 1
4767 818 1
1018 5951 1
5816 3766 1
56 2446 0
4970 4785 1
5550 7323 0
2395 1005 1
1106 7025 1
1055 1790 0
3907 6967 0
6144 2071 1
3004 994 0
6530 5077 1
1582 5043 0
2375 6136 1
404 4218 0
4387 7175 0
2555 1176 0
386 4336 0
6696 2483 1
4589 828 0
4993 2637 0
326 1908 0
2351 7373 0
1977 6294 1
4190 3161 1
1696 6286 1
2800 2159 1
4860 174 0
4325 4024 1
217 3842 0
1043 2711 0
2521 3555 0
3456 4157 1
6906 1908 0
5937 614 0
3921 6702 0
20 6559 1
5621 4378 0
1777 2586 0
2491 194 1
1667 3689 1
5380 91 0
1063 3061 0
1999 5100 1
1150 3356 0
1575 2851 1
4765 2164 0
1526 2844 0
1558 3928 1
4037 4159 1
2169 6613 1
2183 4512 0
4802 2745 1
166 2979 0
1284 6317 0
7114 2183 0
4833 6734 0
6758 6113 0
4187 5116 0
1729 3376 1
858 2148 0
5561 620 1
903 7051 1
2568 5771 0
4781 5664 0
7331 2260 0
571 443 1
7115 6069 0
6635 3905 1
754 4664 1
2532 515 1
7246 462 1
4515 78 0
4617 7316 1
1983 274 1
7038 358 0
5175 1947 0
311 973 0
1855 1757 0
5817 6553 1
5663 1309 1
5780 2471 0
4580 3954 0
2870 394 0
3504 3775 0
7231 5669 0
5984 2090 0
5771 4639 1
4460 3102 1
2600 3116 0
3414 1056 1
5282 5387 0
1241 4653 0
2895 5448 1
3732 4735 1
5689 4428 0
6456 513 1
3574 180 0
2335 128 1
2901 6265 0
1690 7398 0
6567 3922 0
4566 4571 0
5888 5231 0
5319 7456 0
4760 2409 0
4963 5052 0
6942 2107 1
5154 6051 0
4073 2469 1
6135 7195 1
2426 2221 1
5842 2662 1
1690 2487 1
5712 4358 0
2247 4648 1
3390 6070 1
1355 1603 0
1387 6903 1
4202 2288 1
198 3397 0
2194 2200 1
4656 6571 1
2919 2442 1
1045 5695 1
5637 2315 1
753 842 0
1883 3465 0
2524 6368 0
251 2827 1
3924 7263 0
5208 4347 1
699 3212 0
6509 3121 1
4704 6455 1
3121 924 1
6776 1027 1
825 4590 0
7057 938 0
5983 6853 0
2937 998 1
5874 2114 0
7188 6959 0
4210 3097 0
7224 420 0
6027 5169 0
3613 5728 0
175 6852 0
3895 822 0
2825 2734 1
1694 2 0
6411 1700 0
4510 3140 1
6700 2756 1
6216 551 1
1434 758 0
1614 5867 1
468 6952 1
2146 4809 1
5481 2068 0
6431 2551 1
5166 3422 1
5900 4622 1
797 3274 1
1959 3085 0
7167 2331 0
4927 602 0
1300 5061 1
6102 6462 1
451 7237 0
598 4236 1
2383 6362 1
6803 2809 0
5496 622 0
3288 6542 0
783 4946 1
501 3379 1
830 1985 0
7004 5126 1
989 2965 1
6838 2551 1
4814 1916 0
2918 379 0
2227 7431 0
6829 659 1
116 1920 1
767 3212 0
7170 5406 0
5932 6392 0
7201 6272 0
4310 7475 0
1732 7078 0
952 2203 1
3785 5206 1
6266 3923 0
5884 2393 1
1400 561 0
7007 6205 1
4639 6171 1
4542 2832 1
2728 5584 1
944 4570 1
4182 5409 1
1288 4308 0
4268 259 0
1847 6615 1
2809 2311 1
5897 2155 1
5218 4735 0
1171 2878 0
5720 1056 1
4272 6147 0
4852 4377 0
5875 2633 1
3555 3853 0
1537 1716 0
6821 3725 0
6209 4819 1
2484 1745 0
7015 6940 1
6836 252 0
3407 3746 0
4679 732 0
6842 5368 1
3748 4941 1
1121 3681 1
4708 4429 0
6512 958 0
7074 5270 0
7069 210 1
1056 3647 0
3170 7467 1
4068 498 0
5844 7428 1
5209 2211 1
5853 420 1
4375 4728 0
1675 2844 0
4624 7388 0
3323 6778 1
5528 1947 0
679 1211 1
2779 4760 0
6464 7238 1
7147 1080 0
120 942 0
2917 2551 1
5752 2755 0
3321 3333 0
2538 4148 1
6150 4547 0
3603 455 1
3137 4391 1
2253 3473 0
4613 4223 0
3797 2375 0
5985 3542 1
5209 52 1
1324 6495 0
541 422 1
6617 2285 0
6311 4622 1
6682 4043 1
5785 7473 0
5844 3708 0
1303 1609 1
1751 7353 1
6284 3762 1
989 877 1
4763 6939 1
6498 4050 1
2980 6848 0
1557 4164 1
1661 1276 1
1203 4371 1
316 469 0
1165 5244 0
7066 4407 0
4536 2537 0
304 4436 0
3571 7420 0
745 94 1
6061 6582 1
7076 5524 0
909 3787 1
4516 5930 0
5197 3851 0
5837 3410 1
7023 1369 1
4601 5787 0
7289 4349 1
1509 3379 1
4021 3082 0
5718 3812 1
7215 3973 0
4662 5371 1
2599 7014 0
1294 1923 1
7250 4750 0
3499 5907 0
1661 3822 0
2782 4396 0
910 3020 1
6613 4170 0
694 3275 0
6597 1886 0
7124 4437 0
7069 1840 0
7377 3701 0
3900 2164 1
107 6472 1
6691 6781 0
6886 7079 1
1950 2080 0
6823 694 0
2424 2959 0
6912 250 1
5991 5058 1
5119 2688 0
4113 4797 1
4892 3248 1
5467 5374 0
1364 6057 0
6636 5442 1
4203 4603 1
922 4059 1
6515 7016 0
4430 6089 0
5918 4335 0
3219 5980 0
2213 6414 0
6685 5838 0
6087 3746 1
6286 6900 1
6329 5606 1
3514 3734 0
6047 691 0
3819 3884 1
7153 2607 0
3019 4730 0
6378 7054 0
5940 2680 0
7291 717 1
7083 4791 1
3942 7156 1
5914 7127 1
3827 2366 0
6062 994 0
7022 6040 1
5043 4791 1
2183 4521 1
2907 1200 1
4195 2205 0
3282 3793 0
114 749 0
1313 4629 1
4819 7132 0
1019 481 1
4933 6908 1
5515 5588 0
1541 5436 1
5939 2846 0
1729 3849 1
2223 5519 1
1928 4651 0
25 435 1
7381 7015 1
3778 2681 0
1493 6629 0
3944 4280 1
2061 6208 1
3911 6642 1
3334 2368 0
5701 6357 1
3453 5630 1
4909 6005 1
659 1686 0
5319 2942 1
6670 7144 1
4243 5889 0
1647 6998 0
4883 747 0
5550 3399 0
4160 1976 1
4593 6985 1
2583 7483 1
1798 133 1
5347 982 0
5226 7396 0
7188 1607 0
5167 3017 0
3605 3677 1
12 2607 1
6677 5133 0
168 6365 0
4175 5103 1
5641 2605 0
3406 3918 0
1474 972 1
5553 442 1
2208 4538 0
2102 3229 0
2327 4785 0
2461 5571 0
351 6330 1
4577 1781 0
4696 2822 1
4443 3119 0
4686 4307 0
7208 4980 1
4361 5490 0
5245 2669 0
4582 2161 1
5110 3836 1
5492 5558 1
9 5063 1
6160 2542 1
3713 795 0
6581 2569 0
2363 4493 0
4506 5110 0
2498 4873 0
1535 577 1
3357 1387 0
5684 4954 1
2693 4584 1
2118 4132 1
6621 3317 1
1 871 0
6267 3032 0
2996 3853 0
189 2340 0
1571 1720 1
1840 5389 1
329 3465 0
5788 6932 0
6595 1206 0
6444 1812 1
1940 43 1
2490 1791 0
6813 1916 1
4043 2766 0
4856 409 1
6471 4515 1
5918 4324 0
38 7010 0
5365 2164 1
6764 1510 1
6756 5440 1
3483 5622 0
517 243 0
385 5041 1
1245 7253 0
1775 339 1
6328 1619 0
6846 738 0
6178 1862 1
3327 241 1
5741 4119 0
140 61 0
6308 2667 1
1566 2594 1
2040 5354 0
6654 4616 0
2033 2212 1
5061 6651 0
651 6248 0
1621 3670 1
4077 920 1
6284 3250 0
5660 4367 1
1049 5497 1
4139 2895 0
2031 4963 1
3718 1349 0
5382 1155 0
3371 7421 0
1257 5031 1
3164 5656 0
1043 1156 0
3440 5405 1
743 4107 0
6920 7489 1
6617 5385 0
952 4326 1
2485 4055 0
3894 622 1
5307 6368 1
5957 2386 0
3951 229 0
5575 2704 1
4957 4183 0
4853 4352 0
2352 4007 0
6434 3640 0
4977 6167 0
808 6410 1
5925 1502 0
685 4219 1
4812 6350 1
5688 6091 1
6275 1571 1
4806 5148 1
1921 6281 1
4486 6383 0
6238 7472 1
5591 4099 0
3053 3544 0
1656 2194 0
157 5784 1
4778 3105 0
6625 429 0
6391 1655 0
426 578 0
6051 4086 1
553 2938 1
4320 1900 0
7279 231 1
3261 1380 1
2503 1687 0
6419 4089 1
4155 4184 1
1295 5584 1
1965 3404 0
1883 2819 1
4361 3259 1
6286 3123 1
3521 1754 1
4332 4660 0
552 7431 1
4952 5137 0
5568 2942 1
4256 132 0
2575 1440 1
2106 125 0
486 2910 1
6821 1013 0
2743 2297 1
1489 5295 0
6157 531 1
2494 1720 1
3868 5628 1
198 5418 0
4687 6591 0
3014 6322 0
2154 975 1
7292 4041 0
3803 3990 1
7038 4598 1
675 979 1
6094 2032 0
2217 7460 1
4731 4505 1
4791 5282 1
3953 2832 1
7360 7120 0
6887 7449 1
7298 5687 0
1597 5141 1
5952 2465 1
6442 1101 0
7323 7483 1
6580 1697 1
518 2857 1
6621 4093 1
1659 266 0
2971 2788 0
5356 3594 1
4503 1146 0
4946 3894 0
4823 3172 0
2778 3967 1
4145 499 0
175 1367 0
82 3959 1
7217 5545 1
1742 7484 1
2731 2137 0
2883 4398 1
6445 671 1
5365 6652 1
626 4261 0
692 3738 0
6309 455 1
2074 7238 1
6163 5297 1
1545 342 0
2074 4232 0
4961 4744 1
927 819 0
3064 4294 0
6313 5386 1
2848 3600 0
7078 5477 0
2825 1121 1
5813 3042 0
1152 6348 1
5002 7392 0
1410 5094 1
4450 6806 0
1621 1079 0
3742 2452 1
2518 83 0
5634 6057 1
3451 5509 0
3419 120 0
2890 3023 0
320 5099 1
1055 1835 0
1183 2614 1
6114 5840 0
3014 4633 1
4347 7312 0
6352 5850 0
829 7359 1
7395 5377 0
4337 4819 1
6035 4736 0
2329 3152 1
1982 2948 1
3845 4071 0
679 1331 0
4626 3430 0
1933 7013 0
4453 2708 0
6970 1952 1
6857 6834 0
6338 1134 0
7407 6032 1
6114 588 1
1039 5572 1
2391 4068 1
1375 5770 1
6687 4686 1
3015 1383 0
3124 1027 0
1018 361 0
1792 24 1
1856 4889 1
6223 2741 1
6175 4708 1
2627 1041 1
5649 756 1
5065 4251 0
6447 6132 0
3302 1174 1
5731 5846 0
2599 6322 0
4417 4306 1
645 6699 0
5649 6060 1
3607 5682 0
2110 2772 0
785 197 0
496 4817 1
45 3871 0
2012 6738 1
4361 746 0
7359 2936 1
4808 2441 1
4043 1723 1
1008 4383 1
1006 528 0
6524 2597 1
6572 4879 1
6849 5945 0
3843 684 1
4393 6748 1
4732 5853 0
5239 1126 0
3519 2769 1
6871 6610 0
333 464 1
5085 4563 0
990 3298 1
1999 2554 0
2646 2958 0
4195 4222 0
3449 2297 0
2565 4988 0
1537 5751 1
5949 4750 0
6640 6831 1
1925 4038 1
4232 1551 0
1078 795 1
68 926 1
633 1778 0
1478 620 0
1706 2888 1
4423 6333 0
2196 989 0
6510 6644 0
1033 1705 1
3867 4695 1
4497 3838 1
831 4658 1
1700 3463 1
1426 6430 0
7334 4519 1
3557 6356 0
7181 4235 1
278 3485 1
3551 7132 0
3532 1968 0
363 3771 0
5386 6319 1
4845 7085 0
428 6779 0
4300 1602 1
6510 2554 1
6899 3535 1
636 3914 1
4848 4755 0
2358 834 1
571 5470 0
1243 4203 0
5458 322 0
4273 1080 0
5507 1325 1
7229 6923 0
77 739 0
6110 3633 0
122 1522 1
2002 6525 0
2950 2250 1
6660 4992 0
8 3219 0
2599 1367 1
6086 3908 1
1569 6283 1
865 1808 1
6987 1719 1
3612 4948 1
5426 1807 0
4352 2626 1
2442 2765 1
3512 1761 0
1549 7341 0
534 2950 1
2302 2386 1
4329 3547 0
5707 4302 1
3317 4883 0
4038 922 0
52 4742 0
7234 5245 0
1876 4048 0
6916 4316 1
2137 5386 0
7024 6680 1
7210 7123 0
5553 3057 1
116 318 1
5357 7072 0
541 4756 1
42 2495 0
4506 5242 1
1999 5917 0
2458 3655 0
5851 6539 0
6466 5821 0
454 442 1
2794 3061 1
1286 7290 0
7470 2284 0
6339 2386 0
6468 6956 1
5085 3337 1
859 5941 1
6098 416 1
1454 7183 1
6144 2927 1
749 1957 1
144 4225 1
3570 7423 0
2476 5538 1
459 1068 0
7309 629 0
2087 48 0
1644 5136 1
2987 6461 1
5922 3702 1
2387 1593 0
4885 3568 0
7231 6430 1
2384 6553 1
1701 5541 1
1811 5780 1
3231 3599 0
7230 5440 0
3880 3727 1
3274 4897 0
1093 2692 0
5751 4691 0
2130 3285 1
4617 4065 0
828 1299 1
5964 4148 1
4687 3894 0
1245 3894 0
2621 2583 1
2064 2408 0
3029 403 1
753 7235 1
1814 2724 0
6314 234 1
1546 7380 0
3931 4682 1
5288 6499 0
1516 6967 0
1361 5936 1
4608 2054 1
2058 2015 1
5545 2530 0
3187 2648 0
2560 2300 0
5955 3070 1
4891 6807 1
2665 6293 1
4950 5782 1
5228 272 0
1368 1394 0
7202 2545 0
7341 4324 1
1744 4515 1
163 5531 1
5747 6273 0
439 2941 0
3544 2912 0
1000 6847 1
5711 3522 0
122 6918 1
370 2622 1
6898 368 0
1687 2439 1
4213 4574 0
4661 3848 1
3437 4880 1
4733 7255 1
7152 5589 1
5055 6357 1
1582 195 1
4750 5514 0
7393 1129 1
3269 1763 1
4554 2803 1
4613 1991 0
3785 5424 1
4864 3460 0
1539 2458 0
210 965 1
1226 5171 0
6103 3267 1
4926 1534 1
1996 5120 0
1753 2253 1
6962 2236 0
1850 3883 0
4475 844 0
6960 3433 0
3649 558 0
1880 7383 0
3742 6619 1
7157 1475 1
6490 3326 0
4609 1291 1
7441 4810 0
6837 1001 1
4090 2330 1
3411 6262 0
3020 101 1
5421 6356 1
3887 2074 1
1408 494 1
4618 4774 1
4925 389 1
6500 6283 0
4442 250 1
2001 7155 1
6239 4247 1
2139 7027 0
7340 1351 1
6528 5372 1
4500 4094 0
7491 5096 1
4955 834 1
5632 4263 1
6526 298 1
2563 2546 1
1505 4616 0
764 7266 0
3680 1570 1
529 521 0
1270 3034 1
1184 3979 1
6817 7365 1
732 908 1
5654 785 1
5960 2644 1
3636 4596 1
6953 7099 0
2642 4039 1
84 7020 0
1628 122 0
126 6622 1
6114 3493 0
4814 1077 0
6233 4112 1
4578 2661 1
172 541 0
1572 1984 1
2235 3346 0
3047 4233 0
5252 532 1
2157 5660 0
4215 5005 1
7004 4327 1
2707 363 1
6557 5164 0
6211 527 0
4807 6004 1
2367 800 0
5233 7001 0
3372 6801 0
1151 3021 0
1383 5548 1
2201 5382 1
3463 3328 1
4653 2556 0
2135 522 0
5671 212 1
831 5557 0
532 2890 0
6537 6340 1
4848 578 1
2027 1649 1
5536 5736 0
5616 4150 1
1386 7041 1
5138 6266 1
719 2691 0
6717 6655 1
6336 5987 0
4606 2582 0
1632 3529 0
3606 2786 0
6573 1265 1
4247 1198 1
188 7058 0
1137 2617 1
5844 433 1
4231 3841 1
2286 7221 0
915 4349 0
3831 5883 1
4475 4679 0
268 3867 0
3261 2293 1
5845 6971 0
3253 3434 1
7245 6768 0
1420 783 0
3823 2525 0
4204 872 1
4133 732 1
3898 128 0
7124 3927 0
2231 6524 1
3724 4495 1
3475 3849 1
5818 4395 1
3511 1712 0
6406 3560 1
4804 5244 1
1305 6618 1
3003 5214 1
6827 798 1
4076 2143 0
1476 3021 1
2676 6070 0
6952 2683 1
1704 1929 0
5044 6831 1
1901 2786 1
6221 6588 1
4018 5468 0
2985 1611 0
2337 2119 1
6297 4905 1
3087 6614 0
3621 4802 0
5118 3742 0
1332 5411 0
5136 5420 1
3815 2839 0
4192 1800 1
1577 1971 1
5558 4096 0
1932 6939 0
4944 2710 0
2202 556 1
1446 415 0
169 5364 1
1288 5787 1
5265 1156 0
5003 4706 0
2622 4525 0
2752 5380 0
112 2992 1
7230 3336 0
5991 176 0
6402 2543 1
532 3601 0
109 1347 0
6877 3695 1
1284 6963 0
6087 6404 1
6536 6 0
4372 2113 0
1809 5555 1
681 3333 1
2350 6551 1
3048 3670 0
2377 3905 0
2846 1130 0
4242 505 0
4091 2904 0
384 3208 1
5258 3520 1
6012 4175 1
939 3489 0
6111 3295 0
6297 6803 1
6024 5478 1
3987 4431 0
476 6523 0
2249 5929 0
5679 4740 0
328 2602 1
3772 5477 1
2226 4245 1
2162 1616 0
6229 5257 0
4877 6519 0
3250 6883 1
3505 4767 1
1920 3293 0
774 2623 0
5862 3661 1
3876 2086 1
5130 6345 0
4513 4861 1
858 1603 0
2050 262 0
7342 5463 1
5776 2086 0
4369 3631 1
2088 205 1
6415 2829 0
4255 2236 0
1046 700 0
1474 3468 1
934 4831 0
985 3559 1
3955 5849 1
4837 2771 1
5942 4856 0
592 6818 1
688 3352 0
826 2503 0
