nohup: ignoring input
1308 4902 0
6254 2568 0
1278 4373 0
7154 4159 0
5322 7309 0
2260 563 0
4460 5560 0
5637 545 0
183 5728 0
5960 1033 0
4053 6101 0
2279 4725 0
865 1316 0
3732 4429 1
270 3740 0
6757 7328 0
5713 2080 0
1785 5905 0
6119 127 0
3273 6492 0
2096 7384 0
7213 6314 0
1263 3108 0
6834 4711 0
5535 2174 0
1471 6270 0
6787 6908 0
2677 5058 0
2458 4042 1
3753 34 0
5261 4860 0
6685 121 1
4997 5009 0
5520 4859 0
1352 2630 0
3375 4614 0
6254 4299 0
3081 1769 0
5869 1912 0
1917 1964 0
5437 5237 0
2567 321 0
1547 2925 0
873 6856 0
2392 3383 0
2587 6272 0
5301 1440 0
6018 4189 0
2663 5851 0
6545 1278 0
4751 2005 0
1689 331 0
4187 6140 0
1135 3990 0
7495 4956 0
3861 4675 0
6945 2295 0
6590 2325 1
594 6413 0
2202 445 0
3404 4801 0
2552 5460 0
6659 4380 0
7220 1481 0
5120 4576 0
5805 1753 0
5787 2057 0
6682 1174 0
747 2379 0
7012 5458 0
3177 1560 0
4312 7319 0
4324 1264 0
2737 947 0
4179 5267 0
2063 6786 0
5468 2802 0
6583 5418 0
5317 4417 0
7204 4653 0
116 5963 0
6014 3240 0
4271 4152 0
6330 5753 0
1775 7443 0
2228 5269 0
2749 4969 0
3965 1241 1
4909 5804 0
6524 4543 0
7286 1039 0
3571 2266 0
1778 366 1
2906 5592 0
6274 5668 0
6908 3904 0
639 1520 0
3891 4691 0
5177 2531 0
2494 4543 0
4703 6706 0
6540 4654 0
970 3007 0
5852 5171 0
7301 6315 0
2308 6062 0
795 387 0
306 3441 0
1203 3363 0
2949 1368 0
5083 4896 0
5643 5556 1
4780 7338 0
1290 6562 0
7093 6271 0
1171 4753 0
2940 1978 0
6371 996 0
6170 2424 0
6966 1380 0
4871 3844 0
7189 205 0
4361 6600 0
4217 3330 0
5239 6433 0
6529 5106 0
436 109 0
7427 7447 0
1642 2043 0
686 4013 0
2170 3217 0
3811 2276 0
4525 4991 0
5430 3095 0
4675 6748 0
6885 3307 0
7099 3206 0
4722 6707 0
7397 4607 0
58 823 0
788 7037 0
375 486 0
4702 67 0
1297 6233 0
3492 6395 0
1021 7199 0
632 3384 0
1897 2651 0
3338 3732 0
123 2213 0
5142 2130 0
6831 4938 0
1348 2962 0
5933 6612 0
5050 5097 0
1382 3833 0
6072 754 0
3245 6256 0
6987 4062 0
5489 969 0
6317 6118 0
2599 2804 0
193 848 0
6074 613 0
6616 5116 0
80 560 0
2646 7160 0
4451 3910 0
1635 5802 0
4945 178 0
305 5094 0
2864 906 0
1251 5193 0
3820 1002 0
3868 885 0
5995 6046 0
2598 5431 0
1194 5977 0
4310 486 0
6979 6780 0
5327 3226 0
5408 108 0
3137 2262 0
5006 976 0
3898 974 1
3484 854 0
3834 1482 0
5015 2219 0
5920 5144 0
1735 3152 0
3922 5082 0
3515 3290 0
2292 1289 0
7333 6052 0
7112 1467 0
7077 212 0
1585 2328 0
3702 2664 1
124 1430 0
2100 2388 0
2726 1953 0
2457 3530 0
5351 1145 1
6383 2824 0
6633 5510 0
3724 2485 0
3472 6782 0
3284 1905 0
5075 4741 0
6177 4420 0
2113 5019 0
817 578 0
4620 1368 0
532 2993 0
3797 6591 0
4051 4420 0
33 4045 0
4874 5354 0
4570 5875 0
2109 3830 1
5675 4498 0
3150 2654 0
6283 400 0
3701 5629 0
7268 6306 0
7217 5631 0
5340 3718 0
55 1674 0
2736 7017 0
7074 3654 1
622 1403 0
589 4247 0
364 5599 0
4916 2182 0
6753 2456 0
2289 1455 1
817 7493 0
7359 3570 0
6110 4711 0
4091 1639 0
829 3024 0
517 5920 0
1800 4160 0
2710 686 0
1023 5020 0
1460 6602 0
651 6574 0
2252 2753 0
6264 1022 0
7090 1128 0
1087 4881 0
4704 5732 0
4826 2370 0
1191 5156 0
1014 2036 0
4553 3466 0
1180 3604 0
1134 2893 0
4316 2530 0
7264 7244 0
4401 5484 0
442 3824 0
4020 2454 0
7115 1228 0
6953 3234 1
3596 6637 0
1608 7409 0
3101 2910 0
5357 7168 0
525 2005 0
4502 5587 0
1519 2990 0
1678 634 0
2521 4993 0
5486 5621 0
5272 4650 0
2102 7186 0
4371 1312 0
6442 923 0
5942 5461 0
5068 1680 0
6793 838 0
3513 3032 0
3241 4534 0
5177 5317 0
6816 59 0
3406 4342 0
6638 3987 0
5874 2396 0
7091 3456 0
6438 6272 0
3413 2005 0
5551 3904 0
1162 2497 0
1020 588 0
7182 578 0
5114 775 0
132 344 0
5923 7427 0
1432 5834 0
1755 6882 0
4243 6906 0
6357 1633 1
5624 723 0
3335 1724 0
6948 6640 0
3979 2247 0
7448 6783 0
2088 6110 0
1570 2958 0
1382 904 0
6859 3808 0
6522 3231 0
5531 6803 0
1033 4700 0
3805 3412 0
948 4367 0
6809 2312 0
3978 4697 0
2159 2709 0
150 285 0
3462 2658 0
1013 1865 0
2260 605 0
2970 15 0
4397 1974 0
5847 5428 1
4946 2952 0
6829 3551 0
6459 2093 0
1870 2842 0
5601 5807 0
3593 255 0
5273 3015 0
2296 4744 0
4431 7165 1
1191 2207 0
2622 4942 0
5442 4368 0
7265 531 0
2798 2406 0
101 1043 0
5628 6079 0
7366 5869 0
6113 1750 0
2305 6030 0
2339 4227 0
1493 4257 0
1676 7446 0
2357 2071 0
3781 523 0
2790 7251 0
1412 4737 1
3154 449 0
516 5899 0
3412 6589 1
5838 3961 0
567 1968 0
1228 2689 0
6919 1921 0
3520 6237 0
123 893 0
6002 6548 0
5595 2606 0
5105 3480 0
2984 2249 0
7470 7205 0
3383 6162 0
5862 5025 0
2737 5173 0
269 6083 0
6714 4782 0
3090 2765 0
4359 350 0
2077 1471 0
4811 4719 0
6042 5691 0
1911 3505 0
6143 410 0
3236 1094 0
4574 2878 1
6576 5387 1
7175 3869 0
5410 1521 0
5228 4706 0
7054 3182 0
1746 2245 0
6473 1272 0
2593 2042 0
3022 2432 0
3395 3812 0
4310 4866 0
5351 367 0
3022 6767 0
3998 3313 0
6581 7051 0
2532 6302 0
1331 1814 0
7001 3566 0
6678 690 0
4940 3803 0
5993 2213 0
505 4099 0
2097 4074 0
3429 1181 0
7143 1933 0
3658 71 0
14 7255 0
4961 5265 0
3361 6800 0
3710 2056 0
957 5030 1
1500 6932 0
4970 5558 0
1899 1829 0
2929 3201 0
1812 6641 0
5343 4218 0
5540 2874 0
3621 2126 0
6374 1301 0
2995 5271 0
2724 6143 0
6337 585 0
6714 2839 0
2168 4731 0
7407 5355 0
2269 1983 0
2405 4987 0
4391 600 0
7370 2021 0
1952 6656 0
6156 6693 0
2761 3214 0
5192 7185 0
1682 5217 0
2017 4819 0
6029 3310 0
2878 238 0
4532 5162 0
2374 5330 0
4762 5695 1
1635 6329 0
869 2493 0
670 6547 0
1780 7144 1
673 1597 1
58 455 0
2258 4093 0
1476 6071 0
4225 3070 0
6970 3491 0
5195 671 0
7335 3345 1
7031 4844 0
6495 4741 0
2557 3890 0
3225 873 0
4023 851 1
6949 5820 0
2133 5273 0
4084 109 0
2895 1281 0
2710 709 0
2083 3692 0
4461 158 0
720 4047 0
5839 5478 0
2814 4295 0
1897 4202 0
7464 5094 0
1584 4965 0
3693 6006 0
3882 3212 0
1828 5418 0
4126 2617 0
7394 5433 0
3122 4112 0
7117 6636 0
3667 5762 0
1737 6321 0
2991 7094 0
1908 4538 0
1711 1882 0
6610 1726 0
7292 5468 0
5580 7494 0
244 1955 0
1890 4181 0
500 6956 0
1127 6002 1
7302 1709 0
5321 3645 0
1145 2181 0
1925 1235 0
2399 6872 0
6427 5295 0
1433 5357 0
3921 35 0
1115 4351 0
3535 5847 0
7116 1 1
5502 252 0
6173 1713 0
945 4624 0
1265 3830 0
1427 3934 0
873 5499 0
6545 1672 0
462 5610 0
5973 5274 0
371 1786 0
2773 7371 0
5442 6007 0
2394 2219 0
5072 5369 0
5165 7338 0
5309 6784 0
6594 1639 1
6141 6611 0
1450 4261 0
3445 5495 0
757 3638 0
3010 5491 0
1578 1096 0
6393 1768 0
1436 3269 0
1503 6440 1
1421 4914 0
519 1714 0
5786 1659 1
667 803 0
1828 4615 0
7190 4653 0
6522 2089 0
4486 5167 0
3197 2651 0
4232 5448 0
5344 5741 0
5443 7358 0
2376 3071 0
5176 4120 0
3661 6185 0
7267 1522 0
2337 1850 0
1558 2689 0
2889 5850 0
1456 216 0
5668 1223 0
1134 5742 0
2808 1406 0
2134 5907 0
3025 6071 1
5473 3767 0
4721 4612 0
1514 4955 1
4088 140 0
3021 573 0
6391 1208 0
1547 4792 0
4436 1643 0
6664 1423 0
3411 3685 0
668 5130 0
3474 334 0
1260 2050 0
2156 2416 0
1571 736 0
2611 6900 0
5202 5103 0
2809 2686 0
7141 6123 0
1734 1506 0
908 1700 0
3156 2762 1
4207 4432 0
3288 3909 0
6311 3571 0
6573 3743 1
348 3021 0
5424 5648 1
6982 5125 1
2624 2698 0
5386 5808 0
442 5746 0
1640 5978 0
6655 4666 0
6596 4752 1
5936 2117 0
4559 5332 0
3077 6693 0
1064 1930 0
3016 5094 0
5174 5249 0
2492 713 0
6074 2275 0
5756 2424 0
4800 7056 0
5839 2789 0
90 5155 0
4741 3527 0
6153 4581 0
7496 1681 0
1005 2445 0
3768 5015 0
3522 152 0
3029 801 0
851 1813 0
3503 857 0
4183 1406 0
6389 4286 0
5335 4246 0
2363 3756 0
6018 6938 0
4512 5760 1
5353 6739 0
4962 6261 0
831 5390 0
233 6390 0
6082 1185 0
6391 5801 0
6712 2641 0
2242 2446 0
1544 2908 0
7383 1651 1
6750 747 0
3563 4852 0
3925 936 0
6202 5015 0
5790 2405 1
553 7441 0
6585 1241 0
7110 341 0
1875 2550 0
2928 1151 0
2378 588 0
4371 665 0
7126 1289 0
4038 3313 0
793 6263 0
775 3183 0
3556 5629 0
1009 4880 0
6502 7056 0
6710 2909 0
3300 400 0
7076 3152 0
5661 4057 0
3489 5458 0
4679 6087 0
2749 2522 0
1328 6130 0
5118 4828 0
5117 2111 0
1566 690 0
1848 3678 0
753 4946 0
5585 902 1
1414 4686 0
4698 3110 0
702 5834 0
4874 7159 0
10 4117 0
6955 4365 0
1736 2836 0
7387 7243 1
3402 3350 0
2333 2101 0
1890 2533 0
312 5284 1
626 7346 0
4385 2130 0
1433 1578 0
423 2653 1
3706 2678 0
145 913 0
7173 3703 0
1519 5702 0
7237 472 0
7252 5893 0
3494 3786 1
7380 5719 0
4062 47 1
6968 1620 0
4038 1404 0
3826 3924 0
2747 946 0
5261 1271 0
7269 2437 0
993 4161 0
4132 3109 0
6908 7328 0
4388 1083 0
157 7107 0
1621 54 0
435 6745 0
1581 5169 0
2885 4488 0
4712 6340 0
2809 3313 0
3245 3648 1
395 1203 0
4473 6396 0
808 5997 0
5304 3244 0
3503 6558 0
7375 1105 0
2412 5791 0
1644 1061 0
6420 4893 0
2046 640 0
2840 2707 0
6399 3792 0
4551 481 0
2485 250 0
1497 3471 0
372 2125 0
4932 1969 0
7163 6713 0
1258 1615 0
3824 6502 0
7443 2783 0
6194 3767 0
4207 4508 0
694 6284 0
3849 48 0
3406 4804 0
518 929 0
3595 3232 0
2688 5750 0
3665 5183 0
6662 1479 0
3888 4999 0
1578 745 0
4398 807 0
4554 868 1
3593 2821 0
2008 1886 0
3480 675 0
7209 6707 0
6983 4518 0
3576 3334 0
6047 4651 0
5608 6840 0
1835 6306 0
6022 1973 0
6353 3021 0
2706 421 0
3326 2143 0
2308 6370 1
6523 75 0
5764 7156 0
2789 1587 0
6551 85 0
1792 7123 0
1153 301 0
5992 3518 0
1622 4662 0
3990 6741 1
5204 2512 0
598 4635 0
455 6589 0
4976 671 0
1572 2852 0
1050 4244 0
3337 3003 1
1155 5527 0
3466 5761 0
834 2752 0
2140 3241 0
2041 6934 0
6000 747 0
4743 6918 0
550 2740 0
1328 7177 0
302 6510 0
4559 5600 0
5641 7184 0
6426 3221 0
5656 2093 0
703 5888 0
6497 2818 0
1286 1203 0
6704 3839 0
3304 5385 0
4027 1207 0
443 571 0
7185 4333 1
2163 3883 0
7159 73 0
4979 7372 0
3673 5084 0
4384 295 0
3515 4107 0
2956 4410 0
2229 5576 0
6105 6246 0
1328 4696 0
4701 3411 0
3018 2859 0
628 4821 0
5504 5772 0
6432 3747 0
6858 1221 0
4146 3726 0
7272 1372 0
6846 429 0
489 1787 0
302 1131 0
6115 2366 0
5331 3728 1
6311 4629 0
1047 6183 0
973 7485 0
6833 5184 0
6010 1419 0
5789 2648 0
6198 3684 0
7483 6627 0
355 6314 0
6811 2405 0
3447 1849 0
5135 3026 0
4484 2196 0
4001 1521 0
3738 2014 0
3059 7004 0
6815 7408 0
1261 1100 0
6361 6562 0
5410 5875 0
2722 1269 0
151 3689 0
4755 2697 0
7172 7123 0
7390 2947 1
999 3908 1
3775 1590 0
845 2843 0
774 537 0
5177 934 0
936 3033 1
320 6132 0
7066 5707 0
6406 6574 0
5808 601 0
6794 2872 0
3442 5194 0
614 450 0
2472 5742 0
1469 100 1
3327 4919 0
1834 4715 0
4785 7120 0
4656 4681 0
1230 3651 0
6597 6190 1
6309 7080 0
3396 3975 0
7187 5377 0
4503 3604 0
3346 227 0
5992 6458 0
6828 6496 1
435 6087 0
1995 7212 0
4159 1184 0
2927 4435 0
2649 1441 0
1253 4322 0
6898 5790 0
2119 3796 0
5883 4150 0
5150 5599 0
627 4817 0
2008 2964 0
1874 5484 0
317 2630 0
4133 452 0
3182 421 0
5379 7355 0
693 375 0
2399 4463 0
653 1295 0
4982 1267 0
3758 2089 0
2350 4377 0
393 7329 0
6238 6990 1
6669 7471 0
1640 7042 0
504 816 0
7137 1193 0
4233 148 0
4712 3519 0
6727 951 0
5605 6690 0
2566 1910 0
2386 7388 0
3191 1122 0
3417 1883 0
4845 188 0
6442 3385 0
6388 7091 0
6242 2477 0
957 6276 0
5380 6923 1
2474 3025 0
1605 2632 0
7395 6331 0
1679 59 0
5270 41 0
4018 3953 0
2231 3250 1
4513 120 0
6505 7025 0
7144 4978 0
7333 3159 0
7267 6375 0
7024 2885 1
3598 2521 0
5105 1311 0
244 3544 0
501 1607 0
2225 2539 0
764 7060 0
7016 2764 0
1447 2731 0
814 4752 0
4177 6378 0
7369 5314 0
3469 4655 0
128 6006 0
5577 1946 0
2201 6149 0
6527 16 0
6083 449 0
2720 1705 0
4189 6176 0
3826 7484 0
4872 1257 0
2330 4998 0
2019 3253 0
724 1701 0
7401 3505 0
1412 6437 0
3883 7127 0
4000 2500 0
7175 2744 0
6529 557 0
1369 3997 0
1695 1104 0
5194 4859 0
2079 4823 0
6915 4453 0
1860 3255 0
1505 3800 0
6010 265 0
6587 4693 0
2841 5868 0
7177 133 0
2055 6772 0
6026 630 0
2736 29 0
7178 4199 0
3445 1085 0
4586 6393 0
5157 1603 0
6561 3228 0
137 5797 0
6109 1832 0
4643 6390 0
3753 1465 0
6295 7360 0
5507 858 0
4058 6632 0
1908 6199 0
4646 7446 0
1889 96 0
6316 5941 0
388 3444 0
5036 3602 0
4232 2095 0
3632 5519 0
2909 2823 0
4082 3626 1
4644 4229 0
3283 1690 0
1939 4159 0
7400 5905 0
136 3732 0
3332 1017 0
6384 3183 0
6172 4404 0
6405 7124 0
5986 4249 1
4485 5059 0
1841 1385 0
678 2662 0
697 246 0
3320 5196 0
419 5859 0
7453 1655 0
3932 6596 0
4197 1560 0
2109 3023 1
2713 2068 0
1969 4518 0
2893 6737 0
672 6066 0
363 4526 0
1155 4279 0
90 2383 1
5016 2792 1
3197 2673 0
7424 7343 0
591 1105 0
6074 634 0
874 6300 0
4216 2974 0
1627 1332 0
1212 88 0
6473 7383 0
2249 3538 0
5415 1611 0
5594 6525 0
5953 572 0
6068 2867 0
1719 6609 0
4337 1731 0
380 5006 0
6537 4164 0
2726 6456 0
3331 3854 0
6932 6688 1
688 65 0
4544 2403 0
3115 6223 0
6497 3070 0
6327 6816 0
5179 5090 0
4042 3117 0
3283 4791 0
7340 7130 0
1310 5414 0
1411 3607 0
1338 698 0
5305 1544 0
5771 535 0
1518 1463 0
6826 3913 0
4910 6612 0
6508 1725 0
2307 3403 0
6418 3449 0
501 5310 0
6661 4291 0
3765 4313 0
2947 4876 0
6981 5141 0
2807 255 0
255 3458 0
3974 7475 0
3661 4363 0
4004 1074 0
2943 3624 0
2246 752 0
2648 6802 0
6586 1366 0
3530 4917 0
292 770 0
7305 5046 0
4942 1082 0
4641 4306 0
5404 6417 0
975 6683 0
4595 5201 0
7414 5929 0
242 1268 0
3396 2374 0
6063 6958 0
5704 4269 0
4150 6417 0
4808 1448 0
3018 205 0
2724 5448 0
5095 6091 1
5843 3690 0
697 5137 0
5297 3971 0
4661 4662 0
372 5722 0
86 4772 0
3922 7383 0
2973 465 0
3271 4150 0
3740 5943 0
7363 1870 0
4519 2613 0
7031 2400 0
3769 313 0
1537 2484 0
5129 497 0
1177 5337 0
9 6031 0
4800 1356 0
4698 4894 0
363 4848 0
6969 3869 1
3536 11 0
5089 1637 0
2729 7139 0
4674 5746 0
4261 4256 0
4188 7199 0
2142 2139 0
4567 3975 0
224 5067 0
2008 4827 0
7143 1510 0
4094 1792 0
3326 4908 0
280 3645 0
4306 7065 0
1622 3372 0
2209 645 0
5266 1231 0
5575 828 0
4565 1972 0
6983 650 0
5699 4791 0
5411 2288 0
5542 1051 0
2383 4873 0
2539 5332 0
1950 823 0
6071 2269 0
5079 3302 0
5835 4090 0
1573 398 0
6577 6849 0
5256 3200 0
5330 752 0
1177 2518 0
600 3035 0
1335 12 1
2990 2681 0
6895 1815 0
1098 3756 0
2700 6049 0
3866 3899 0
531 2964 1
5904 2730 0
622 5205 0
3225 3618 0
5692 2426 0
4506 3954 0
2738 823 0
6274 752 0
3606 2567 1
3473 2709 0
534 1640 0
4619 5433 0
1245 2150 1
5092 4871 0
2369 2476 0
6155 5116 0
3702 3473 0
5095 2397 0
2019 5587 0
6797 2921 0
776 2477 0
2470 3687 0
1351 7271 0
3320 1173 0
6616 6762 0
5419 2732 0
2721 7060 0
754 182 0
7043 6802 0
2763 3819 0
3366 2855 0
1379 5625 1
6217 4545 0
359 816 0
2601 6520 0
7038 6361 0
889 858 0
1280 1322 0
5147 1080 0
7137 5309 0
4096 545 0
7429 1811 0
688 4638 0
6673 1220 0
5056 1151 0
3988 1055 0
5752 3531 0
6214 6034 0
6059 3082 0
6238 6374 0
5181 6154 0
6753 493 0
2056 6340 0
2746 1993 0
5045 5043 0
1621 1654 0
259 5333 0
1989 5232 0
5713 3386 0
1826 1816 0
4793 2198 0
3484 4190 0
6098 3440 0
3300 2390 0
4141 3345 0
869 414 0
5171 4481 0
1204 6168 0
937 3282 0
678 2398 0
6826 6968 0
3281 3956 0
3662 1996 0
1586 4858 0
3179 3371 0
3412 4183 0
3122 2446 0
2717 4648 0
2311 4156 0
4856 3804 0
4531 3290 0
4096 4733 0
576 2361 0
2398 6241 0
281 49 0
6390 3567 0
2528 3340 0
3570 4924 0
4973 4893 0
6104 5770 0
7170 2890 0
5111 2127 0
7308 1049 0
636 3645 0
2772 6950 0
472 2742 0
4586 5298 0
2261 6944 0
2919 1351 0
2532 6721 0
1777 2014 0
157 3174 0
3031 3695 0
2216 6519 0
3407 1233 0
1683 2826 0
6577 6626 0
3731 3722 0
6919 4144 0
4788 4200 1
1598 3448 0
4510 1952 0
174 747 0
969 1188 0
3117 271 0
492 700 0
195 12 0
1839 4007 0
5449 3019 0
3693 1816 0
2848 6100 0
3634 6106 0
5357 220 0
2817 3233 0
1103 4903 0
6163 6653 0
5292 4044 0
6374 3080 1
2725 2337 0
6524 2903 0
4565 848 0
1247 650 0
3530 4339 0
5169 7214 0
5805 5053 0
7285 1354 0
4360 6130 0
731 4615 0
2814 1567 0
5256 2592 0
4303 613 0
5071 1430 0
6690 5279 0
6587 6792 0
117 5783 1
6536 2230 1
6455 6593 0
2875 6858 0
5798 3904 0
1768 1654 0
2552 648 0
4488 4119 0
449 2043 0
376 2842 0
5551 4640 0
1609 3611 0
2506 1931 0
5361 1537 0
7394 7034 0
410 3195 0
414 3510 0
6660 6240 0
2388 3422 0
1596 3005 0
3274 6334 0
2940 4034 0
4688 1192 0
5392 3222 0
7433 6865 0
259 5085 0
4391 3132 0
5490 2192 0
2615 513 0
5820 3672 0
2429 7459 0
4471 5970 0
4147 6365 0
2482 3220 0
691 4401 0
7478 6596 0
2978 6996 0
7304 2548 0
642 390 0
3881 265 0
6245 6569 1
1931 5884 0
5686 2444 0
4623 2581 0
262 3332 0
3596 2410 0
7068 4608 0
249 6637 0
7254 18 1
1273 4085 0
1720 6741 0
5987 3021 0
1232 6994 1
3226 2545 0
6617 2255 0
525 224 0
4458 5049 0
2556 2338 0
2725 3726 0
4643 597 0
4828 5148 0
7276 6476 0
1021 2569 0
1066 3027 0
1565 4104 0
5201 2535 0
2920 4615 0
7231 712 1
6177 7467 0
725 5547 0
2149 1306 0
3257 5770 0
3491 2672 0
6052 3249 0
1234 96 0
6119 1871 0
3055 113 0
2175 5933 0
2118 881 0
1218 6410 0
4359 509 0
3862 7107 0
1563 2966 0
688 6958 0
2864 4407 0
7318 7022 0
3059 7432 0
712 1855 0
591 1030 0
6949 5408 0
4903 2410 0
4445 292 0
4976 321 0
380 2228 0
2102 4256 0
5573 4364 0
3254 2934 0
5628 6361 0
434 6180 0
5589 5817 0
744 3932 0
1162 3871 0
2734 1301 0
516 4552 0
745 4878 0
2895 44 0
4114 1305 0
6821 7415 0
6113 2347 0
1549 6415 0
5156 3914 0
4642 5823 0
6314 3228 0
1415 1002 0
2714 4704 0
5451 5983 0
6103 1629 0
6544 276 0
5843 923 1
6253 2847 0
5419 592 0
3494 3900 0
2293 7443 0
4020 1624 0
5261 4130 0
1868 842 0
6017 5913 0
6120 7484 0
2790 7109 0
424 779 0
1271 594 0
202 1910 0
3805 2782 0
6258 1487 0
7333 3258 0
1005 3671 0
3713 2050 0
6339 3183 0
5990 1403 0
2225 5794 0
5391 3437 0
843 947 0
6556 3332 0
1568 2651 0
2244 4036 0
2990 713 0
1986 373 0
6628 1840 0
5222 794 0
2354 2260 0
940 4861 1
6561 7219 0
931 4439 1
6445 2550 0
4789 6851 0
7340 3371 0
4122 159 0
4709 6582 0
2383 2449 0
434 1471 0
1073 5250 0
3615 6115 0
6332 5863 0
4333 1837 0
5086 3169 0
879 3393 0
5524 2650 0
6434 7211 0
3831 1336 0
5807 5835 0
1246 5515 0
6716 1743 0
3359 3247 1
1577 7388 0
5178 1428 0
5700 413 0
5703 6172 0
4895 3161 0
3606 1383 0
4535 6259 0
3427 5612 0
804 904 0
5680 2606 0
7288 6632 0
3969 4696 0
2900 6623 0
1073 1188 0
2845 6411 0
7270 3058 0
7207 4534 0
4558 2503 0
4178 6592 0
1159 3179 0
978 699 0
6397 5390 0
6299 605 0
3113 1651 0
3485 345 1
2475 2550 0
1810 3558 0
5992 4835 1
6078 5704 0
5707 2543 0
5340 3069 0
3816 5954 0
4231 4765 0
2223 4101 0
1028 6340 0
5380 2406 0
6207 4937 0
3988 6213 0
1846 3552 1
2441 2900 0
6614 5301 0
2957 451 0
5788 1044 0
5993 211 0
1342 6505 0
2917 562 0
7448 6708 0
4893 3407 0
1205 1032 0
6347 5037 0
5961 3032 0
2633 4602 0
6185 5726 0
1759 7056 0
5790 52 0
1460 3512 0
2735 6315 0
4259 5551 0
3004 6081 1
5939 2493 0
773 2368 0
6696 5053 0
6942 7479 1
1507 5059 0
2590 2026 0
5429 3360 0
6295 3808 0
1214 7 0
4253 3220 0
6668 3185 0
2620 3651 0
2352 4632 0
3236 4050 0
2748 531 0
3005 6498 0
6126 3745 0
6332 377 0
952 5989 0
5691 5000 0
3230 4995 0
165 2072 0
4104 4914 0
955 235 0
308 6839 0
4053 5651 0
3193 1250 0
6885 2057 0
5829 559 0
2430 3351 0
2904 5268 0
5756 533 0
4311 6957 1
5293 6284 0
300 2920 0
7204 1809 0
4535 1184 0
5147 6344 0
1367 1967 0
4976 7452 0
6758 5274 1
5050 428 0
5304 5802 0
6078 4768 0
5374 5465 0
4432 1655 0
772 5450 0
5041 6944 0
1768 904 0
2144 2047 0
388 4030 0
4497 2260 0
5015 3444 0
879 6495 1
6107 3206 0
4813 7000 0
5958 5045 0
2130 6252 0
5039 570 0
4810 3114 0
1757 4121 0
716 1231 0
4407 7352 0
2412 6028 0
627 4407 0
5228 6954 0
24 2072 0
1431 3143 0
1652 184 0
2869 380 0
6323 6226 0
2924 3264 0
3286 5015 0
6129 1843 0
5933 1105 0
6999 4971 0
6490 812 0
5657 4895 0
4749 3538 0
711 3130 0
4303 3109 0
3059 6580 0
13 3573 0
7297 2996 0
4138 5820 0
3640 2491 0
656 5999 0
1215 6048 0
4807 2411 0
1472 464 0
7320 333 0
2404 7157 0
7024 7468 0
2152 2437 0
541 297 0
2738 1200 0
5540 306 0
4155 2867 0
4289 1275 0
5674 6967 0
6346 2054 0
7267 1161 0
6619 709 0
7457 2929 0
1081 4112 0
5022 5868 0
5784 4899 0
258 7318 0
4711 1372 0
2213 790 1
3423 2894 0
4890 2669 0
929 5208 0
6796 5375 0
5187 4824 0
1153 6162 0
2136 5333 0
784 1686 0
1213 4218 1
3847 6788 0
5076 1250 0
687 3797 0
4230 2427 0
7117 5556 1
1414 4447 0
6756 1451 0
3091 49 0
1205 5931 0
259 5146 0
4764 2658 0
4083 4774 0
3153 1247 0
5892 7219 0
9 5423 0
60 4542 0
7411 7156 0
2517 5499 0
4527 1486 0
1210 2119 1
7309 30 1
6248 2526 0
2038 3585 0
1173 2168 0
4237 6129 0
